y              dN/dy          error          
-0.09          2.00833        0.129426       
-0.078         2.26667        0.13709        
-0.066         2.29167        0.136286       
-0.054         2.18333        0.133635       
-0.042         2.16667        0.134698       
-0.03          2.10833        0.132451       
-0.018         2.19167        0.136451       
-0.006         2.1            0.132202       
0.006          2.075          0.130391       
0.018          1.99167        0.128914       
0.03           2.15           0.133169       
0.042          2.2            0.136691       
0.054          2.30833        0.137779       
0.066          2.20833        0.136932       
0.078          1.94167        0.127365       
0.09           1.94167        0.127909       
0.102          2.2            0.134644       
0.114          1.85833        0.124736       
0.126          1.95833        0.129503       
0.138          2.2            0.135159       
0.15           2.09167        0.131952       
0.162          1.89167        0.127984       
0.174          1.84167        0.124202       
0.186          1.90833        0.125769       
0.198          2.075          0.131979       
0.21           1.74167        0.119795       
0.222          1.875          0.12637        
0.234          1.94167        0.125718       
0.246          1.88333        0.124419       
0.258          1.7            0.118397       
0.27           1.83333        0.125051       
0.282          1.75833        0.120925       
0.294          1.48333        0.110821       
0.306          1.94167        0.125718       
0.318          1.43333        0.108352       
0.33           1.66667        0.117266       
0.342          1.525          0.113551       
0.354          1.61667        0.114944       
0.366          1.50833        0.11296        
0.378          1.58333        0.114385       
0.39           1.45           0.108969       
0.402          1.34167        0.105549       
0.414          1.40833        0.108705       
0.426          1.325          0.104246       
0.438          1.36667        0.108438       
0.45           1.15           0.0972215      
0.462          1.3            0.103273       
0.474          1.39167        0.109363       
0.486          1.19167        0.100336       
0.498          1.05           0.0936991      
0.51           1.26667        0.101962       
0.522          1.10833        0.096193       
0.534          0.966667       0.0892351      
0.546          1.09167        0.0947573      
0.558          1.025          0.0926086      
0.57           1.00833        0.091874       
0.582          1.075          0.0947764      
0.594          1.08333        0.0943997      
0.606          0.758333       0.0791364      
0.618          0.891667       0.0857425      
0.63           0.9            0.0861379      
0.642          0.783333       0.0804181      
0.654          0.675          0.0746994      
0.666          0.775          0.0799932      
0.678          0.716667       0.076951       
0.69           0.733333       0.07872        
0.702          0.725          0.0791676      
0.714          0.641667       0.0728463      
0.726          0.583333       0.0704732      
0.738          0.491667       0.0649027      
0.75           0.541667       0.0669701      
0.762          0.55           0.0674799      
0.774          0.566667       0.0694945      
0.786          0.466667       0.0621892      
0.798          0.408333       0.0581932      
0.81           0.433333       0.0599391      
0.822          0.383333       0.0563921      
0.834          0.3            0.0499124      
0.846          0.333333       0.0526017      
0.858          0.316667       0.051275       
0.87           0.283333       0.048511       
0.882          0.333333       0.0526017      
0.894          0.216667       0.0424387      
0.906          0.308333       0.0505984      
0.918          0.241667       0.0448135      
0.93           0.258333       0.0463284      
0.942          0.233333       0.0440363      
0.954          0.108333       0.0300282      
0.966          0.275          0.0477947      
0.978          0.216667       0.0424387      
0.99           0.208333       0.0416166      
1.002          0.216667       0.0424387      
1.014          0.141667       0.0343317      
1.026          0.141667       0.0343317      
1.038          0.133333       0.0333083      
1.05           0.175          0.0381499      
1.062          0.116667       0.0311602      
1.074          0.133333       0.0333083      
1.086          0.15           0.0353253      
1.098          0.116667       0.0311602      
1.11           0.15           0.0353253      
1.122          0.0916667      0.0276247      
1.134          0.0833333      0.0263405      
1.146          0.0833333      0.0263405      
1.158          0.0833333      0.0263405      
1.17           0.0833333      0.0263405      
1.182          0.025          0.0144323      
1.194          0.0416667      0.0186302      
1.206          0.0833333      0.0263405      
1.218          0.0916667      0.0276247      
1.23           0.0833333      0.0263405      
1.242          0.05           0.0204073      
1.254          0.00833333     0.00833333     
1.266          0.0166667      0.0117845      
1.278          0.00833333     0.00833333     
1.29           0.0333333      0.0166642      
1.302          0.0166667      0.0117845      
1.314          0.0416667      0.0186302      
1.326          0.0166667      0.0117845      
1.338          0.0333333      0.0166642      
1.35           0.0333333      0.0166642      
1.362          0.00833333     0.00833333     
1.374          0              0              
1.386          0.0166667      0.0117845      
1.398          0              0              
1.41           0.0166667      0.0117845      
1.422          0.0166667      0.0117845      
1.434          0.0166667      0.0117845      
1.446          0              0              
1.458          0              0              
1.47           0              0              
1.482          0.0166667      0.0117845      
1.494          0.00833333     0.00833333     
1.506          0              0              
1.518          0              0              
1.53           0              0              
1.542          0              0              
1.554          0              0              
1.566          0              0              
1.578          0              0              
1.59           0              0              
1.602          0.00833333     0.00833333     
1.614          0.00833333     0.00833333     
1.626          0              0              
1.638          0              0              
1.65           0              0              
1.662          0              0              
1.674          0              0              
1.686          0              0              
1.698          0              0              
1.71           0              0              
1.722          0              0              
1.734          0              0              
1.746          0              0              
1.758          0              0              
1.77           0              0              
1.782          0              0              
1.794          0              0              
1.806          0              0              
1.818          0              0              
1.83           0              0              
1.842          0              0              
1.854          0              0              
1.866          0              0              
1.878          0              0              
1.89           0              0              
1.902          0              0              
1.914          0              0              
1.926          0              0              
1.938          0              0              
1.95           0              0              
1.962          0              0              
1.974          0              0              
1.986          0              0              
1.998          0              0              
2.01           0              0              
2.022          0              0              
2.034          0              0              
2.046          0              0              
2.058          0              0              
2.07           0              0              
2.082          0              0              
2.094          0              0              
2.106          0              0              
2.118          0              0              
2.13           0              0              
2.142          0              0              
2.154          0              0              
2.166          0              0              
2.178          0              0              
2.19           0              0              
2.202          0              0              
2.214          0              0              
2.226          0              0              
2.238          0              0              
2.25           0              0              
2.262          0              0              
2.274          0              0              
2.286          0              0              
2.298          0              0              
2.31           0              0              
2.322          0              0              
2.334          0              0              
2.346          0              0              
2.358          0              0              
2.37           0              0              
2.382          0              0              
2.394          0              0              
2.406          0              0              
2.418          0              0              
2.43           0              0              
2.442          0              0              
2.454          0              0              
2.466          0              0              
2.478          0              0              
2.49           0              0              
2.502          0              0              
2.514          0              0              
2.526          0              0              
2.538          0              0              
2.55           0              0              
2.562          0              0              
2.574          0              0              
2.586          0              0              
2.598          0              0              
2.61           0              0              
2.622          0              0              
2.634          0              0              
2.646          0              0              
2.658          0              0              
2.67           0              0              
2.682          0              0              
2.694          0              0              
2.706          0              0              
2.718          0              0              
2.73           0              0              
2.742          0              0              
2.754          0              0              
2.766          0              0              
2.778          0              0              
2.79           0              0              
2.802          0              0              
2.814          0              0              
2.826          0              0              
2.838          0              0              
2.85           0              0              
2.862          0              0              
2.874          0              0              
2.886          0              0              
2.898          0              0              
2.91           0              0              
2.922          0              0              
2.934          0              0              
2.946          0              0              
2.958          0              0              
2.97           0              0              
2.982          0              0              
2.994          0              0              
