pT (GeV)       dN/dpt         error          
0.00393827     0.0229034      0.000381266    
0.0118148      0.070456       0.000668704    
0.0196914      0.116955       0.000861525    
0.0275679      0.16299        0.0010172      
0.0354444      0.208981       0.00115178     
0.043321       0.254534       0.00127151     
0.0511975      0.299529       0.00137904     
0.0590741      0.344707       0.00147942     
0.0669506      0.388597       0.00157059     
0.0748272      0.439755       0.00167077     
0.0827037      0.484324       0.00175414     
0.0905803      0.522685       0.00182161     
0.0984568      0.567597       0.00189812     
0.106333       0.61282        0.00197216     
0.11421        0.660366       0.00204793     
0.122086       0.696562       0.00210291     
0.129963       0.743981       0.00217378     
0.13784        0.786639       0.00223477     
0.145716       0.824118       0.00228701     
0.153593       0.866776       0.00234583     
0.161469       0.905962       0.0023978      
0.169346       0.943923       0.00244824     
0.177222       0.980367       0.00249446     
0.185099       1.02229        0.00254728     
0.192975       1.0568         0.00259069     
0.200852       1.09328        0.00263407     
0.208728       1.13154        0.00268012     
0.216605       1.16882        0.00272365     
0.224482       1.20074        0.00276139     
0.232358       1.23013        0.0027953      
0.240235       1.26801        0.00283673     
0.248111       1.29716        0.00286981     
0.255988       1.32414        0.00289912     
0.263864       1.36288        0.00294101     
0.271741       1.38958        0.00296933     
0.279617       1.41816        0.00300017     
0.287494       1.44112        0.00302467     
0.29537        1.47616        0.00306174     
0.303247       1.49933        0.00308539     
0.311123       1.52162        0.00310823     
0.319          1.54521        0.00313258     
0.326877       1.56366        0.00315016     
0.334753       1.58841        0.00317584     
0.34263        1.60689        0.00319388     
0.350506       1.62807        0.00321489     
0.358383       1.64683        0.00323367     
0.366259       1.67068        0.00325673     
0.374136       1.6922         0.00327774     
0.382012       1.70552        0.00329004     
0.389889       1.72571        0.00331065     
0.397765       1.72677        0.00331073     
0.405642       1.74824        0.00333121     
0.413519       1.76195        0.0033442      
0.421395       1.78113        0.00336185     
0.429272       1.77917        0.00336164     
0.437148       1.79353        0.00337354     
0.445025       1.80277        0.0033826      
0.452901       1.81682        0.00339628     
0.460778       1.81932        0.00339872     
0.468654       1.8319         0.00341014     
0.476531       1.83234        0.00340988     
0.484407       1.83944        0.00341708     
0.492284       1.84436        0.00342086     
0.500161       1.84576        0.00342242     
0.508037       1.85059        0.0034273      
0.515914       1.85051        0.00342712     
0.52379        1.85183        0.00342905     
0.531667       1.85666        0.00343317     
0.539543       1.85736        0.0034339      
0.54742        1.85138        0.00342893     
0.555296       1.85045        0.00342745     
0.563173       1.86002        0.00343733     
0.571049       1.85284        0.00342891     
0.578926       1.84286        0.00342063     
0.586803       1.84611        0.00342312     
0.594679       1.83834        0.00341606     
0.602556       1.83639        0.00341459     
0.610432       1.83091        0.00340847     
0.618309       1.82538        0.00340431     
