p (GeV)        dN/dp          error          
0.00293956     6.80373e-05    2.40548e-05    
0.00881869     0.000637849    7.36524e-05    
0.0146978      0.00204962     0.000132027    
0.020577       0.00409074     0.00018652     
0.0264561      0.00677821     0.000240092    
0.0323352      0.00983139     0.00028915     
0.0382143      0.0132077      0.000335355    
0.0440935      0.0172049      0.000382501    
0.0499726      0.0222652      0.000435124    
0.0558517      0.0286097      0.000493229    
0.0617309      0.0337805      0.000536078    
0.06761        0.0415963      0.000594828    
0.0734891      0.0488508      0.000644469    
0.0793683      0.0561988      0.000691226    
0.0852474      0.0638105      0.000736731    
0.0911265      0.0727574      0.000786455    
0.0970056      0.0846384      0.000848382    
0.102885       0.0944102      0.000896055    
0.108764       0.105398       0.000946707    
0.114643       0.117007       0.000997642    
0.120522       0.128004       0.00104319     
0.126401       0.140744       0.00109394     
0.13228        0.151987       0.00113648     
0.13816        0.164727       0.00118353     
0.144039       0.183003       0.0012474      
0.149918       0.190258       0.00127184     
0.155797       0.209198       0.00133373     
0.161676       0.223545       0.00137908     
0.167555       0.234958       0.00141338     
0.173434       0.252878       0.0014665      
0.179313       0.27095        0.00151789     
0.185193       0.290009       0.00157025     
0.191072       0.304824       0.00161037     
0.196951       0.322522       0.00165605     
0.20283        0.340476       0.0017014      
0.208709       0.361108       0.00175245     
0.214588       0.377964       0.00179312     
0.220467       0.396113       0.00183522     
0.226347       0.414798       0.00187859     
0.232226       0.430633       0.00191388     
0.238105       0.450296       0.00195649     
0.243984       0.471481       0.00200274     
0.249863       0.489367       0.00203987     
0.255742       0.509871       0.00208262     
0.261621       0.532672       0.00212829     
0.2675         0.552191       0.00216692     
0.27338        0.571147       0.00220396     
0.279259       0.590649       0.0022406      
0.285138       0.613713       0.00228473     
0.291017       0.629515       0.0023138      
0.296896       0.652801       0.00235598     
0.302775       0.676622       0.00239914     
0.308654       0.695528       0.00243256     
0.314533       0.721722       0.00247706     
0.320413       0.739939       0.00250885     
0.326292       0.763667       0.0025496      
0.332171       0.776833       0.00257084     
0.33805        0.801394       0.00260973     
0.343929       0.829187       0.00265518     
0.349808       0.84544        0.00268115     
0.355687       0.869074       0.00271894     
0.361566       0.882843       0.00274014     
0.367446       0.905933       0.00277576     
0.373325       0.926753       0.00280721     
0.379204       0.945761       0.00283626     
0.385083       0.974532       0.00287884     
0.390962       0.990572       0.00290331     
0.396841       1.01075        0.00293166     
0.40272        1.03195        0.00296303     
0.4086         1.05017        0.00298829     
0.414479       1.07047        0.0030174      
0.420358       1.08551        0.00303849     
0.426237       1.10502        0.00306657     
0.432116       1.13098        0.00310102     
0.437995       1.14171        0.00311577     
0.443874       1.16366        0.00314661     
0.449753       1.18106        0.00316933     
0.455633       1.20302        0.003198       
0.461512       1.21774        0.00321784     
0.467391       1.2352         0.00324035     
0.47327        1.25376        0.00326556     
0.479149       1.27034        0.00328765     
0.485028       1.288          0.00331002     
0.490907       1.30755        0.00333445     
0.496786       1.32039        0.00335118     
0.502666       1.33325        0.00336789     
0.508545       1.35269        0.00339241     
0.514424       1.36029        0.00340111     
0.520303       1.3823         0.00342863     
0.526182       1.39277        0.00344259     
0.532061       1.4129         0.00346614     
0.53794        1.42867        0.00348606     
0.54382        1.43863        0.00349838     
0.549699       1.4498         0.00351157     
0.555578       1.46889        0.00353373     
0.561457       1.47564        0.00354301     
0.567336       1.48667        0.00355597     
0.573215       1.4987         0.00356967     
0.579094       1.51132        0.00358602     
0.584973       1.52462        0.00359989     
0.590853       1.53294        0.00361081     
0.596732       1.54077        0.0036206      
0.602611       1.54997        0.00363027     
0.60849        1.56248        0.00364523     
0.614369       1.57385        0.00365921     
0.620248       1.58216        0.0036683      
0.626127       1.59572        0.00368424     
0.632006       1.59555        0.00368281     
0.637886       1.61236        0.00370391     
0.643765       1.61648        0.0037067      
0.649644       1.62117        0.00371388     
0.655523       1.62597        0.00371912     
0.661402       1.63317        0.00372722     
0.667281       1.63778        0.0037315      
0.67316        1.64793        0.00374389     
0.67904        1.64944        0.00374414     
0.684919       1.65378        0.0037511      
0.690798       1.66305        0.00376056     
0.696677       1.66942        0.00376836     
0.702556       1.67076        0.0037693      
0.708435       1.67878        0.00377801     
0.714314       1.67912        0.00377971     
0.720193       1.67691        0.00377493     
0.726073       1.67863        0.00377854     
0.731952       1.67986        0.00377983     
0.737831       1.6858         0.00378659     
0.74371        1.68857        0.00378983     
0.749589       1.6903         0.00379187     
0.755468       1.68826        0.00378985     
0.761347       1.69308        0.00379523     
0.767226       1.69448        0.00379581     
0.773106       1.68408        0.00378451     
0.778985       1.68774        0.00378823     
0.784864       1.68353        0.00378329     
0.790743       1.68999        0.00379155     
0.796622       1.68851        0.00378881     
0.802501       1.68294        0.0037829      
0.80838        1.67419        0.00377211     
0.81426        1.66941        0.00376728     
0.820139       1.67351        0.00377319     
0.826018       1.6731         0.00377202     
0.831897       1.67362        0.00377211     
0.837776       1.67332        0.00377323     
0.843655       1.66934        0.0037685      
0.849534       1.65755        0.00375382     
0.855413       1.65694        0.00375509     
0.861293       1.65211        0.00374833     
0.867172       1.65575        0.00375236     
0.873051       1.64538        0.00373954     
0.87893        1.63812        0.00373312     
0.884809       1.6292         0.00372255     
0.890688       1.63749        0.0037323      
0.896567       1.62383        0.00371654     
0.902446       1.62086        0.00371291     
0.908326       1.61629        0.00370758     
0.914205       1.61026        0.00370109     
0.920084       1.60581        0.00369606     
0.925963       1.59097        0.00367935     
0.931842       1.58462        0.00367173     
0.937721       1.5833         0.00366943     
0.9436         1.57602        0.00365996     
0.949479       1.56479        0.00364791     
0.955359       1.55736        0.00364008     
0.961238       1.55742        0.00363947     
0.967117       1.54799        0.0036285      
0.972996       1.53425        0.00361279     
0.978875       1.52274        0.0035988      
0.984754       1.51639        0.00359094     
0.990633       1.514          0.00358713     
0.996513       1.50875        0.00358222     
1.00239        1.49988        0.00357207     
1.00827        1.48826        0.0035573      
1.01415        1.48447        0.00355406     
