p (GeV)        dN/dp          error          
0.00293956     9.35513e-05    2.82068e-05    
0.00881869     0.000697382    7.70128e-05    
0.0146978      0.00193056     0.000128135    
0.020577       0.00379308     0.000179605    
0.0264561      0.00641251     0.000233835    
0.0323352      0.00978886     0.000288524    
0.0382143      0.0131907      0.000334924    
0.0440935      0.0178258      0.000389341    
0.0499726      0.021874       0.000431285    
0.0558517      0.0281334      0.000489403    
0.0617309      0.0344949      0.000541579    
0.06761        0.041052       0.000590926    
0.0734891      0.0471583      0.00063321     
0.0793683      0.0561052      0.000690651    
0.0852474      0.0660217      0.000749568    
0.0911265      0.0742542      0.000794773    
0.0970056      0.0841196      0.000846037    
0.102885       0.0927263      0.000887874    
0.108764       0.105288       0.000946211    
0.114643       0.115808       0.000992452    
0.120522       0.127731       0.00104222     
0.126401       0.138481       0.00108546     
0.13228        0.151391       0.00113495     
0.13816        0.165339       0.00118572     
0.144039       0.181404       0.00124207     
0.149918       0.193107       0.00128181     
0.155797       0.20822        0.00133046     
0.161676       0.2234         0.00137848     
0.167555       0.235979       0.00141619     
0.173434       0.251942       0.00146399     
0.179313       0.269028       0.00151256     
0.185193       0.288402       0.00156619     
0.191072       0.303285       0.0016059      
0.196951       0.322539       0.00165597     
0.20283        0.342653       0.00170681     
0.208709       0.356992       0.00174264     
0.214588       0.378151       0.00179368     
0.220467       0.393238       0.0018285      
0.226347       0.413692       0.00187579     
0.232226       0.430234       0.00191345     
0.238105       0.451393       0.00195883     
0.243984       0.474449       0.00200943     
0.249863       0.49344        0.00204843     
0.255742       0.509948       0.00208222     
0.261621       0.532307       0.00212756     
0.2675         0.553015       0.00216843     
0.27338        0.573146       0.00220759     
0.279259       0.588148       0.00223656     
0.285138       0.612599       0.00228314     
0.291017       0.631352       0.0023164      
0.296896       0.655361       0.00236044     
0.302775       0.677592       0.00240081     
0.308654       0.699432       0.00243894     
0.314533       0.722394       0.00247852     
0.320413       0.738502       0.00250644     
0.326292       0.758947       0.00254104     
0.332171       0.784946       0.00258388     
0.33805        0.803971       0.00261532     
0.343929       0.821567       0.00264397     
0.349808       0.841885       0.00267521     
0.355687       0.867101       0.00271591     
0.361566       0.888388       0.00274806     
0.367446       0.908893       0.00278071     
0.373325       0.927391       0.00280925     
0.379204       0.949588       0.00284188     
0.385083       0.966708       0.00286727     
0.390962       0.992979       0.0029055      
0.396841       1.00667        0.00292598     
0.40272        1.02725        0.00295639     
0.4086         1.05466        0.00299508     
