p (GeV)        dN/dp          error          
0.00293827     8.5084e-06     8.5084e-06     
0.00881482     0.000255252    4.66024e-05    
0.0146914      0.000604097    7.16929e-05    
0.0205679      0.0012167      0.000101745    
0.0264444      0.00193141     0.000128191    
0.032321       0.00264611     0.000150046    
0.0381975      0.00383729     0.000180689    
0.0440741      0.00523267     0.000210998    
0.0499506      0.00707048     0.000245267    
0.0558272      0.0088147      0.000273852    
0.0617037      0.0103547      0.000296811    
0.0675803      0.012184       0.000321962    
0.0734568      0.0144388      0.000350486    
0.0793333      0.0164638      0.000374448    
0.0852099      0.019263       0.00040482     
0.0910864      0.022292       0.000435482    
0.096963       0.0248105      0.00045942     
0.10284        0.0270142      0.000479386    
0.108716       0.0312854      0.000515887    
0.114593       0.034442       0.000541283    
0.120469       0.0371732      0.00056233     
0.126346       0.0426611      0.000602641    
0.132222       0.0453328      0.000621089    
0.138099       0.0489063      0.000645089    
0.143975       0.0538667      0.000676993    
0.149852       0.0576274      0.000700108    
0.155728       0.0613881      0.000722583    
0.161605       0.0657444      0.000747773    
0.167482       0.0697349      0.000770217    
0.173358       0.075478       0.000801285    
0.179235       0.0811872      0.000831191    
0.185111       0.084531       0.000848116    
0.190988       0.0907676      0.000878647    
0.196864       0.0965023      0.000906277    
0.202741       0.101692       0.000930294    
0.208617       0.106959       0.000953894    
0.214494       0.112098       0.00097696     
0.22037        0.116565       0.000996051    
0.226247       0.121313       0.00101603     
0.232123       0.129762       0.00105083     
0.238          0.134748       0.00107079     
0.243877       0.140967       0.00109538     
0.249753       0.146617       0.00111662     
0.25563        0.151747       0.00113634     
0.261506       0.157814       0.00115867     
0.267383       0.164399       0.0011828      
0.273259       0.171427       0.00120752     
0.279136       0.174686       0.00121917     
0.285012       0.179927       0.00123717     
0.290889       0.185883       0.00125749     
0.296765       0.195523       0.00128957     
0.302642       0.201777       0.00131026     
0.308519       0.205767       0.00132329     
0.314395       0.215373       0.00135369     
0.320272       0.221899       0.00137389     
0.326148       0.22389        0.00138008     
0.332025       0.232186       0.0014053      
0.337901       0.237112       0.0014205      
0.343778       0.242413       0.00143609     
0.349654       0.251091       0.0014616      
0.355531       0.255022       0.00147311     
0.361407       0.26399        0.0014988      
0.367284       0.270363       0.00151668     
0.373161       0.277816       0.00153761     
0.379037       0.283168       0.00155202     
0.384914       0.289873       0.0015706      
0.39079        0.2977         0.0015915      
0.396667       0.297939       0.00159218     
0.402543       0.306022       0.00161356     
0.40842        0.312199       0.00162997     
0.414296       0.320197       0.00165081     
0.420173       0.322332       0.00165572     
0.426049       0.328203       0.00167137     
0.431926       0.333844       0.00168539     
0.437803       0.338702       0.00169757     
0.443679       0.344931       0.00171342     
0.449556       0.351993       0.00173063     
0.455432       0.355804       0.00173993     
0.461309       0.364542       0.00176108     
0.467185       0.365819       0.00176406     
0.473062       0.37266        0.00178086     
0.478938       0.382036       0.00180278     
0.484815       0.383363       0.00180638     
0.490691       0.38589        0.00181221     
0.496568       0.391803       0.00182538     
0.502445       0.395794       0.00183497     
0.508321       0.40055        0.00184607     
0.514198       0.403298       0.00185291     
0.520074       0.406302       0.00185906     
0.525951       0.415176       0.00187966     
0.531827       0.416878       0.00188299     
0.537704       0.420792       0.00189181     
0.54358        0.426739       0.00190503     
0.549457       0.433307       0.00192017     
0.555333       0.432856       0.00191842     
0.56121        0.437834       0.00193009     
0.567086       0.440795       0.00193702     
0.572963       0.445517       0.0019469      
0.57884        0.445679       0.00194706     
0.584716       0.45434        0.00196576     
0.590593       0.452596       0.00196237     
0.596469       0.45976        0.00197736     
0.602346       0.457429       0.0019731      
0.608222       0.466456       0.00199258     
0.614099       0.466397       0.00199242     
0.619975       0.467052       0.00199323     
0.625852       0.468371       0.00199649     
0.631728       0.470761       0.00200116     
0.637605       0.472063       0.00200351     
0.643482       0.474054       0.00200868     
0.649358       0.480359       0.00202213     
0.655235       0.481907       0.00202483     
0.661111       0.481924       0.0020243      
0.666988       0.482571       0.00202557     
0.672864       0.488586       0.00203877     
0.678741       0.487174       0.00203566     
0.684617       0.48828        0.00203853     
0.690494       0.492551       0.00204705     
0.69637        0.488016       0.00203787     
0.702247       0.491896       0.00204492     
0.708124       0.49256        0.00204707     
0.714          0.494313       0.00205094     
0.719877       0.494704       0.0020516      
0.725753       0.496635       0.00205565     
0.73163        0.498856       0.00206021     
0.737506       0.496491       0.00205532     
0.743383       0.49393        0.00205043     
0.749259       0.49809        0.00205843     
0.755136       0.496082       0.00205409     
0.761012       0.493385       0.00204885     
0.766889       0.498558       0.00205943     
0.772766       0.499664       0.00206184     
0.778642       0.499673       0.00206203     
0.784519       0.498958       0.00206081     
0.790395       0.49621        0.00205456     
0.796272       0.495929       0.00205409     
0.802148       0.49678        0.00205567     
0.808025       0.491233       0.00204408     
0.813901       0.492288       0.00204591     
0.819778       0.492645       0.00204749     
0.825654       0.492143       0.00204639     
0.831531       0.493496       0.00204982     
0.837408       0.493777       0.00204926     
0.843284       0.491173       0.00204424     
0.849161       0.491207       0.00204385     
0.855037       0.491352       0.00204461     
0.860914       0.487021       0.00203545     
0.86679        0.482716       0.00202684     
0.872667       0.481737       0.0020244      
0.878543       0.480946       0.00202275     
0.88442        0.480708       0.00202214     
0.890296       0.478844       0.00201892     
0.896173       0.479321       0.00201974     
0.90205        0.474224       0.00200843     
0.907926       0.47339        0.00200696     
0.913803       0.4702         0.00199982     
0.919679       0.471808       0.0020034      
0.925556       0.470761       0.00200112     
0.931432       0.467741       0.00199462     
0.937309       0.464899       0.00198905     
0.943185       0.464397       0.00198835     
0.949062       0.455838       0.00196917     
0.954938       0.456927       0.0019722      
0.960815       0.45514        0.00196785     
0.966691       0.455982       0.00196929     
0.972568       0.448333       0.00195275     
0.978445       0.448801       0.00195388     
0.984321       0.445508       0.00194662     
0.990198       0.440854       0.00193648     
0.996074       0.43911        0.0019327      
1.00195        0.437774       0.00192951     
1.00783        0.437306       0.00192901     
1.0137         0.433724       0.00192087     
1.01958        0.430074       0.00191326     
1.02546        0.424663       0.00190102     
1.03133        0.423923       0.00189903     
1.03721        0.422587       0.00189609     
1.04309        0.416393       0.00188182     
1.04896        0.42006        0.00189017     
1.05484        0.413985       0.00187679     
1.06072        0.412921       0.0018745      
1.06659        0.40865        0.00186444     
1.07247        0.403715       0.00185355     
1.07835        0.402167       0.00185032     
1.08422        0.400337       0.00184554     
1.0901         0.39821        0.00184054     
1.09598        0.396662       0.00183654     
1.10185        0.388613       0.00181848     
1.10773        0.388034       0.00181706     
1.11361        0.386477       0.00181338     
1.11948        0.383491       0.00180668     
1.12536        0.378471       0.00179455     
1.13123        0.377484       0.00179173     
1.13711        0.374557       0.00178573     
1.14299        0.368771       0.00177151     
1.14886        0.365223       0.00176296     
1.15474        0.362203       0.00175507     
1.16062        0.360654       0.00175137     
1.16649        0.356204       0.00174157     
1.17237        0.354417       0.00173634     
1.17825        0.351006       0.00172867     
1.18412        0.348964       0.00172341     
1.19           0.344905       0.00171302     
1.19588        0.342642       0.00170728     
1.20175        0.338073       0.00169599     
1.20763        0.333793       0.00168514     
1.21351        0.3309         0.00167767     
1.21938        0.329233       0.00167389     
1.22526        0.324664       0.00166176     
1.23114        0.321694       0.00165461     
1.23701        0.320937       0.00165227     
1.24289        0.318512       0.00164621     
1.24877        0.317023       0.00164317     
1.25464        0.313543       0.00163302     
1.26052        0.309238       0.00162189     
1.2664         0.30757        0.00161748     
1.27227        0.305835       0.00161288     
1.27815        0.30147        0.00160137     
1.28402        0.298653       0.00159403     
1.2899         0.292698       0.00157816     
1.29578        0.290775       0.0015734      
1.30165        0.287533       0.00156413     
1.30753        0.287541       0.00156429     
1.31341        0.284929       0.00155687     
1.31928        0.277672       0.00153684     
1.32516        0.277621       0.00153707     
1.33104        0.275196       0.00152994     
1.33691        0.270686       0.00151744     
1.34279        0.268389       0.0015112      
1.34867        0.26382        0.00149837     
1.35454        0.260842       0.00148934     
1.36042        0.259362       0.00148575     
1.3663         0.256375       0.00147676     
1.37217        0.254214       0.00147098     
1.37805        0.251568       0.00146328     
1.38393        0.248207       0.0014538      
1.3898         0.246522       0.00144818     
1.39568        0.242617       0.00143685     
1.40156        0.239027       0.0014259      
1.40743        0.235938       0.00141684     
1.41331        0.234041       0.00141135     
1.41919        0.232024       0.00140491     
1.42506        0.227693       0.00139162     
1.43094        0.22589        0.00138642     
1.43682        0.225141       0.00138397     
1.44269        0.221516       0.00137308     
1.44857        0.219449       0.00136635     
1.45444        0.215628       0.0013546      
1.46032        0.214701       0.00135137     
1.4662         0.210821       0.00133929     
1.47207        0.208873       0.00133278     
1.47795        0.207562       0.00132914     
1.48383        0.201794       0.00131082     
1.4897         0.200781       0.00130665     
1.49558        0.199726       0.00130344     
1.50146        0.195064       0.00128845     
1.50733        0.191711       0.00127684     
1.51321        0.19417        0.00128516     
1.51909        0.190495       0.00127308     
1.52496        0.186751       0.00126048     
1.53084        0.183603       0.00125018     
1.53672        0.183177       0.00124833     
1.54259        0.179876       0.00123699     
1.54847        0.178736       0.00123307     
1.55435        0.176668       0.00122599     
1.56022        0.173359       0.00121448     
1.5661         0.170423       0.00120447     
1.57198        0.169811       0.00120219     
1.57785        0.164629       0.00118362     
