pT (GeV)       dN/dpt         error          
0.00393827     0.0819268      0.000721316    
0.0118148      0.247196       0.00125239     
0.0196914      0.406866       0.00160691     
0.0275679      0.570752       0.00190393     
0.0354444      0.729419       0.00215172     
0.043321       0.895431       0.00238368     
0.0511975      1.06054        0.00259408     
0.0590741      1.21846        0.00278066     
0.0669506      1.37637        0.00295563     
0.0748272      1.52881        0.00311504     
0.0827037      1.68943        0.00327503     
0.0905803      1.8422         0.00342028     
0.0984568      1.99979        0.00356298     
0.106333       2.14936        0.00369365     
0.11421        2.29791        0.0038198      
0.122086       2.45332        0.00394646     
0.129963       2.59884        0.00406213     
0.13784        2.74377        0.00417392     
0.145716       2.88704        0.00428096     
0.153593       3.04112        0.00439393     
0.161469       3.16989        0.00448668     
0.169346       3.3095         0.00458426     
0.177222       3.44284        0.00467397     
0.185099       3.57244        0.00476166     
0.192975       3.7062         0.00485003     
0.200852       3.82729        0.00492989     
0.208728       3.96166        0.00501529     
0.216605       4.09328        0.00509709     
0.224482       4.20143        0.00516397     
0.232358       4.31955        0.00523585     
0.240235       4.43114        0.00530342     
0.248111       4.54822        0.00537408     
0.255988       4.64383        0.00542936     
0.263864       4.75013        0.00549107     
0.271741       4.86491        0.00555776     
0.279617       4.94884        0.00560453     
0.287494       5.05957        0.00566705     
0.29537        5.14412        0.00571353     
0.303247       5.24086        0.0057677      
0.311123       5.32389        0.00581435     
0.319          5.40738        0.00585891     
0.326877       5.4944         0.00590688     
0.334753       5.57143        0.00594703     
0.34263        5.63428        0.00598165     
0.350506       5.69778        0.00601339     
0.358383       5.77949        0.00605795     
0.366259       5.83154        0.0060837      
0.374136       5.90287        0.00611995     
0.382012       5.95826        0.00614983     
0.389889       6.01183        0.00617825     
0.397765       6.06272        0.00620344     
0.405642       6.10997        0.00622856     
0.413519       6.15617        0.00625254     
0.421395       6.19531        0.00627089     
0.429272       6.24444        0.00629702     
0.437148       6.26558        0.00630798     
0.445025       6.30002        0.00632598     
0.452901       6.33763        0.00634351     
0.460778       6.36022        0.00635393     
0.468654       6.40079        0.0063747      
0.476531       6.40443        0.00637617     
0.484407       6.42237        0.00638541     
0.492284       6.44626        0.00639684     
0.500161       6.46157        0.00640547     
0.508037       6.462          0.00640496     
0.515914       6.47337        0.00641106     
0.52379        6.47938        0.00641333     
0.531667       6.48336        0.00641442     
0.539543       6.48293        0.00641266     
0.54742        6.46678        0.00640693     
0.555296       6.48183        0.00641487     
0.563173       6.46758        0.00640647     
0.571049       6.45599        0.00640054     
0.578926       6.44594        0.00639837     
0.586803       6.42859        0.00638719     
0.594679       6.41326        0.00638078     
0.602556       6.40825        0.00637703     
0.610432       6.38229        0.00636578     
0.618309       6.36217        0.00635459     
0.626185       6.34201        0.00634627     
0.634062       6.30164        0.00632535     
0.641938       6.28436        0.00631773     
0.649815       6.25202        0.00630024     
0.657691       6.21147        0.00627921     
0.665568       6.19361        0.00627156     
0.673445       6.15392        0.00625011     
0.681321       6.11787        0.00623249     
0.689198       6.08485        0.00621485     
0.697074       6.0405         0.00619141     
0.704951       6.01405        0.00617857     
0.712827       5.96627        0.00615315     
0.720704       5.93125        0.00613878     
0.72858        5.87967        0.0061095      
0.736457       5.84751        0.00609429     
0.744333       5.80479        0.00606974     
0.75221        5.7598         0.00604601     
0.760086       5.6985         0.00601407     
0.767963       5.65722        0.00599176     
0.77584        5.60642        0.00596481     
0.783716       5.55924        0.00594108     
0.791593       5.50785        0.00591267     
0.799469       5.46552        0.00588967     
0.807346       5.40822        0.00585868     
0.815222       5.36473        0.00583649     
0.823099       5.30656        0.00580395     
0.830975       5.2463         0.00577028     
0.838852       5.20321        0.00574742     
0.846728       5.13843        0.00570911     
0.854605       5.08835        0.0056832      
0.862482       5.03995        0.00565651     
0.870358       4.98188        0.00562371     
0.878235       4.92456        0.00559066     
0.886111       4.87132        0.00556153     
0.893988       4.82123        0.00553185     
0.901864       4.75264        0.00549359     
0.909741       4.70611        0.00546744     
0.917617       4.65312        0.00543516     
0.925494       4.59121        0.00539879     
0.93337        4.52865        0.00536224     
0.941247       4.48591        0.00533713     
0.949124       4.4256         0.00530086     
0.957          4.37287        0.00526912     
0.964877       4.31912        0.00523616     
0.972753       4.24981        0.00519381     
0.98063        4.20567        0.00516689     
0.988506       4.13532        0.00512351     
0.996383       4.08649        0.00509418     
1.00426        4.02617        0.00505558     
1.01214        3.9798         0.00502793     
1.02001        3.93276        0.00499575     
1.02789        3.86972        0.00495618     
1.03577        3.80739        0.00491546     
1.04364        3.7518         0.00487986     
1.05152        3.70993        0.00485276     
1.0594         3.64864        0.00481283     
1.06727        3.59397        0.0047754      
1.07515        3.5444         0.00474394     
1.08302        3.49832        0.0047134      
1.0909         3.44484        0.00467669     
1.09878        3.39618        0.00464174     
1.10665        3.33009        0.00459817     
1.11453        3.28456        0.00456595     
1.12241        3.231          0.00452906     
1.13028        3.17821        0.00449247     
1.13816        3.13366        0.00446056     
1.14604        3.09033        0.0044286      
1.15391        3.03575        0.00439062     
1.16179        2.9863         0.00435451     
1.16967        2.93236        0.00431493     
1.17754        2.8911         0.00428426     
1.18542        2.85411        0.00425752     
1.1933         2.79851        0.00421474     
1.20117        2.75328        0.00418087     
1.20905        2.70626        0.00414436     
1.21693        2.66639        0.00411513     
1.2248         2.61354        0.00407295     
1.23268        2.57016        0.00403892     
1.24056        2.53632        0.00401249     
1.24843        2.49111        0.00397656     
1.25631        2.43384        0.0039318      
1.26419        2.39114        0.0038959      
1.27206        2.3558         0.00386715     
1.27994        2.31795        0.00383687     
1.28781        2.27395        0.00379896     
1.29569        2.23831        0.00377015     
1.30357        2.19666        0.00373419     
1.31144        2.15982        0.00370201     
1.31932        2.12508        0.00367362     
1.3272         2.07545        0.00362906     
1.33507        2.04558        0.00360329     
1.34295        2.00375        0.00356665     
1.35083        1.96852        0.00353631     
1.3587         1.93201        0.00350228     
1.36658        1.89917        0.00347268     
1.37446        1.86171        0.00343772     
1.38233        1.83132        0.00340964     
1.39021        1.79622        0.00337589     
1.39809        1.76421        0.00334583     
1.40596        1.73506        0.00331836     
1.41384        1.698          0.00328296     
1.42172        1.66748        0.00325346     
1.42959        1.63152        0.00321815     
1.43747        1.60388        0.00319027     
1.44535        1.56965        0.00315616     
1.45322        1.53626        0.00312294     
1.4611         1.50998        0.00309613     
1.46898        1.48189        0.00306756     
1.47685        1.44779        0.00303156     
1.48473        1.42265        0.00300515     
1.49261        1.40237        0.00298396     
1.50048        1.36526        0.00294447     
1.50836        1.34289        0.00291913     
1.51623        1.32013        0.00289469     
