p (GeV)        dN/dp          error          
0.00293956     0.000102056    2.9461e-05     
0.00881869     0.000518784    6.64234e-05    
0.0146978      0.00159888     0.000116609    
0.020577       0.00239831     0.000142817    
0.0264561      0.00460953     0.000197993    
0.0323352      0.00665915     0.000237974    
0.0382143      0.00888737     0.000274918    
0.0440935      0.0124508      0.000325396    
0.0499726      0.0160058      0.000368932    
0.0558517      0.019246       0.000404552    
0.0617309      0.024672       0.000458036    
0.06761        0.0286437      0.000493522    
0.0734891      0.0343333      0.000540309    
0.0793683      0.0400484      0.000583539    
0.0852474      0.0452533      0.000620291    
0.0911265      0.0527714      0.000669824    
0.0970056      0.0606552      0.000718302    
0.102885       0.0673314      0.000756669    
0.108764       0.0751472      0.000799261    
0.114643       0.0815937      0.000833083    
0.120522       0.0911189      0.000880561    
0.126401       0.0999808      0.000922161    
0.13228        0.109472       0.000964884    
0.13816        0.117407       0.000999125    
0.144039       0.130223       0.00105232     
0.149918       0.138549       0.00108586     
0.155797       0.147573       0.00112013     
0.161676       0.159811       0.00116558     
0.167555       0.172134       0.00120986     
0.173434       0.180392       0.00123878     
0.179313       0.194272       0.0012855      
0.185193       0.205192       0.00132077     
0.191072       0.218476       0.00136308     
0.196951       0.230706       0.00140098     
0.20283        0.240027       0.00142851     
0.208709       0.255693       0.00147496     
0.214588       0.270202       0.00151561     
0.220467       0.281861       0.00154792     
0.226347       0.294601       0.00158306     
0.232226       0.310122       0.0016238      
0.238105       0.323849       0.00165892     
0.243984       0.335883       0.00168975     
0.249863       0.350477       0.00172641     
0.255742       0.367333       0.00176731     
0.261621       0.380082       0.00179803     
0.2675         0.3934         0.00182912     
0.27338        0.406012       0.00185846     
0.279259       0.422665       0.00189569     
0.285138       0.437879       0.0019298      
0.291017       0.453001       0.00196292     
0.296896       0.467697       0.00199477     
0.302775       0.484468       0.0020299      
0.308654       0.499674       0.00206203     
0.314533       0.513562       0.00209041     
0.320413       0.528531       0.00211981     
0.326292       0.544502       0.00215245     
0.332171       0.560823       0.00218349     
0.33805        0.579788       0.00222075     
0.343929       0.591457       0.00224303     
0.349808       0.601713       0.00226228     
0.355687       0.621435       0.00229895     
0.361566       0.6354         0.00232516     
0.367446       0.649263       0.00234994     
0.373325       0.668917       0.00238458     
0.379204       0.680237       0.00240488     
0.385083       0.692985       0.00242827     
0.390962       0.707265       0.00245271     
0.396841       0.725328       0.00248325     
0.40272        0.736852       0.00250412     
0.4086         0.750188       0.00252573     
0.414479       0.764373       0.00254954     
0.420358       0.776501       0.0025692      
0.426237       0.789964       0.00259135     
0.432116       0.8054         0.00261687     
0.437995       0.822528       0.00264495     
0.443874       0.836297       0.00266749     
0.449753       0.846248       0.00268288     
0.455633       0.853426       0.00269347     
0.461512       0.873114       0.00272478     
0.467391       0.883532       0.00274215     
0.47327        0.896808       0.00276184     
0.479149       0.910398       0.00278278     
0.485028       0.923427       0.00280233     
0.490907       0.933327       0.00281692     
0.496786       0.942061       0.00283072     
0.502666       0.953985       0.00284893     
0.508545       0.965389       0.00286564     
0.514424       0.977721       0.0028835      
0.520303       0.983351       0.00289159     
0.526182       0.996465       0.00291151     
0.532061       1.00818        0.00292812     
0.53794        1.01946        0.00294419     
0.54382        1.02783        0.00295657     
0.549699       1.03149        0.00296174     
0.555578       1.04023        0.00297399     
0.561457       1.05807        0.00299952     
0.567336       1.0644         0.00300759     
0.573215       1.0717         0.00301877     
0.579094       1.07218        0.00301945     
0.584973       1.08519        0.00303914     
0.590853       1.0902         0.00304486     
0.596732       1.09498        0.00305207     
0.602611       1.10685        0.00306816     
0.60849        1.11384        0.00307712     
0.614369       1.11774        0.00308265     
0.620248       1.12602        0.00309494     
0.626127       1.13038        0.00310034     
0.632006       1.13898        0.00311251     
0.637886       1.13853        0.00311183     
0.643765       1.14251        0.00311645     
0.649644       1.14856        0.00312492     
0.655523       1.15151        0.00312973     
0.661402       1.15823        0.00313838     
0.667281       1.166          0.00314933     
0.67316        1.17602        0.00316197     
0.67904        1.16777        0.00315156     
0.684919       1.18051        0.00316909     
0.690798       1.17818        0.00316473     
0.696677       1.17327        0.00315834     
0.702556       1.17839        0.00316533     
0.708435       1.18929        0.00318093     
0.714314       1.19187        0.00318419     
0.720193       1.189          0.00318046     
0.726073       1.1923         0.00318453     
0.731952       1.18281        0.00317201     
0.737831       1.19491        0.00318744     
0.74371        1.19228        0.00318438     
0.749589       1.19013        0.0031817      
0.755468       1.19171        0.00318366     
0.761347       1.1953         0.00318859     
0.767226       1.19843        0.00319318     
0.773106       1.19255        0.00318479     
0.778985       1.19684        0.00319143     
0.784864       1.19158        0.00318258     
0.790743       1.19119        0.00318338     
