p (GeV)        dN/dp          error          
0.00293827     8.5084e-05     2.69059e-05    
0.00881482     0.000527521    6.69951e-05    
0.0146914      0.00157405     0.000115726    
0.0205679      0.00269716     0.000151487    
0.0264444      0.00457752     0.000197348    
0.032321       0.00669611     0.000238686    
0.0381975      0.00984422     0.000289402    
0.0440741      0.0127966      0.000329956    
0.0499506      0.0168211      0.000378294    
0.0558272      0.0198416      0.000410853    
0.0617037      0.024836       0.000459656    
0.0675803      0.0300176      0.000505329    
0.0734568      0.0349185      0.000545013    
0.0793333      0.0401086      0.000584106    
0.0852099      0.047094       0.000633146    
0.0910864      0.053203       0.00067292     
0.096963       0.0591419      0.000709347    
0.10284        0.0690031      0.000766168    
0.108716       0.0755036      0.00080142     
0.114593       0.0826336      0.000838468    
0.120469       0.0931925      0.00089046     
0.126346       0.102833       0.000935255    
0.132222       0.109052       0.000963472    
0.138099       0.118871       0.00100591     
0.143975       0.130349       0.00105299     
0.149852       0.13964        0.00108989     
0.155728       0.14985        0.00112917     
0.161605       0.163208       0.00117852     
0.167482       0.171257       0.00120693     
0.173358       0.186598       0.00126031     
0.179235       0.195464       0.00128954     
0.185111       0.20957        0.00133543     
0.190988       0.219747       0.00136712     
0.196864       0.235359       0.0014151      
0.202741       0.243          0.00143782     
0.208617       0.255677       0.00147455     
0.214494       0.270686       0.00151782     
0.22037        0.284087       0.00155504     
0.226247       0.300083       0.0015981      
0.232123       0.309655       0.00162338     
0.238          0.326484       0.00166648     
0.243877       0.338456       0.00169703     
0.249753       0.35509        0.00173815     
0.25563        0.367648       0.00176816     
0.261506       0.383737       0.00180641     
0.267383       0.397725       0.00183978     
0.273259       0.413755       0.00187619     
0.279136       0.430355       0.00191358     
0.285012       0.444487       0.00194406     
0.290889       0.456893       0.00197114     
0.296765       0.474309       0.00200886     
0.302642       0.484443       0.00203026     
0.308519       0.507373       0.00207853     
0.314395       0.519336       0.00210224     
0.320272       0.532856       0.00212882     
0.326148       0.546214       0.00215599     
0.332025       0.56135        0.00218536     
0.337901       0.580732       0.00222301     
0.343778       0.59706        0.0022537      
0.349654       0.609261       0.00227654     
0.355531       0.624244       0.00230433     
0.361407       0.636573       0.0023275      
0.367284       0.653735       0.0023583      
0.373161       0.668114       0.00238453     
0.379037       0.687709       0.00241891     
0.384914       0.699944       0.00243998     
0.39079        0.713344       0.00246401     
0.396667       0.730157       0.00249268     
0.402543       0.739678       0.00250828     
0.40842        0.759077       0.00254145     
0.414296       0.771465       0.00256158     
0.420173       0.785811       0.00258642     
0.426049       0.799058       0.002608       
0.431926       0.818228       0.00263827     
0.437803       0.828914       0.00265506     
0.443679       0.840426       0.00267411     
0.449556       0.853631       0.00269509     
0.455432       0.864854       0.00271233     
0.461309       0.876051       0.00273037     
0.467185       0.887894       0.00274847     
0.473062       0.899951       0.00276727     
0.478938       0.912152       0.00278615     
0.484815       0.924982       0.00280487     
0.490691       0.935482       0.00282145     
0.496568       0.947419       0.00283902     
0.502445       0.960071       0.0028575      
0.508321       0.971949       0.00287548     
0.514198       0.984856       0.00289497     
0.520074       0.998027       0.00291369     
0.525951       1.00628        0.00292555     
0.531827       1.01595        0.00294009     
0.537704       1.02471        0.00295208     
0.54358        1.0374         0.00296955     
0.549457       1.03667        0.00296967     
0.555333       1.05073        0.00298928     
0.56121        1.06207        0.00300597     
0.567086       1.06737        0.00301356     
0.572963       1.07684        0.00302728     
0.57884        1.08286        0.00303577     
0.584716       1.08893        0.0030433      
0.590593       1.09884        0.00305803     
0.596469       1.10756        0.00307049     
0.602346       1.11414        0.00307904     
0.608222       1.12036        0.00308737     
0.614099       1.12993        0.00310113     
0.619975       1.1326         0.00310441     
0.625852       1.14281        0.00311703     
0.631728       1.14911        0.00312656     
0.637605       1.15253        0.00313223     
0.643482       1.15465        0.00313438     
0.649358       1.15967        0.00314155     
0.655235       1.1645         0.00314816     
0.661111       1.1605         0.00314302     
0.666988       1.17287        0.00315865     
0.672864       1.17338        0.00315985     
0.678741       1.17896        0.00316702     
0.684617       1.18202        0.00317069     
0.690494       1.18976        0.00318125     
0.69637        1.18845        0.00317912     
0.702247       1.19027        0.00318155     
0.708124       1.19548        0.0031897      
0.714          1.19471        0.00318929     
0.719877       1.20033        0.00319573     
0.725753       1.19922        0.00319352     
0.73163        1.19939        0.00319456     
0.737506       1.20122        0.0031975      
0.743383       1.1999         0.00319527     
0.749259       1.20259        0.00319818     
0.755136       1.20675        0.00320443     
0.761012       1.20374        0.00319961     
0.766889       1.19444        0.00318758     
0.772766       1.20192        0.00319804     
0.778642       1.19813        0.00319256     
0.784519       1.19699        0.00319256     
0.790395       1.20031        0.00319607     
0.796272       1.19436        0.00318756     
0.802148       1.19987        0.00319435     
0.808025       1.1984         0.00319274     
0.813901       1.19113        0.00318333     
0.819778       1.18981        0.0031813      
0.825654       1.18856        0.00318043     
0.831531       1.18898        0.00318039     
0.837408       1.18532        0.00317517     
