p (GeV)        dN/dp          error          
0.00293827     8.5084e-05     2.69059e-05    
0.00881482     0.000765756    8.07176e-05    
0.0146914      0.00188036     0.000126486    
0.0205679      0.00392237     0.000183077    
0.0264444      0.00600693     0.00022607     
0.032321       0.00895084     0.000275959    
0.0381975      0.0115714      0.000313764    
0.0440741      0.0160383      0.000369388    
0.0499506      0.0201989      0.000414536    
0.0558272      0.0264271      0.000474302    
0.0617037      0.0317619      0.00051994     
0.0675803      0.0380581      0.00056911     
0.0734568      0.0439374      0.000611343    
0.0793333      0.0517992      0.000663991    
0.0852099      0.0608776      0.000719775    
0.0910864      0.0676928      0.000758959    
0.096963       0.0771287      0.000809993    
0.10284        0.0858157      0.00085436     
0.108716       0.0970383      0.000908708    
0.114593       0.105215       0.000946246    
0.120469       0.118769       0.00100505     
0.126346       0.129736       0.00105059     
0.132222       0.140635       0.00109376     
0.138099       0.153645       0.00114329     
0.143975       0.16639        0.00118962     
0.149852       0.179408       0.0012355      
0.155728       0.193702       0.00128384     
0.161605       0.206516       0.00132552     
0.167482       0.220836       0.0013705      
0.173358       0.236236       0.00141773     
0.179235       0.249866       0.00145799     
0.185111       0.264875       0.00150126     
0.190988       0.280199       0.00154412     
0.196864       0.298951       0.00159455     
0.202741       0.313935       0.00163479     
0.208617       0.333853       0.00168563     
0.214494       0.346309       0.00171649     
0.22037        0.364696       0.00176165     
0.226247       0.381372       0.00180126     
0.232123       0.397104       0.00183827     
0.238          0.418367       0.00188622     
0.243877       0.434822       0.00192389     
0.249753       0.450409       0.00195739     
0.25563        0.47157        0.00200272     
0.261506       0.487463       0.00203637     
0.267383       0.511398       0.00208639     
0.273259       0.527495       0.00211893     
0.279136       0.552204       0.00216796     
0.285012       0.56694        0.00219601     
0.290889       0.585812       0.00223189     
0.296765       0.606453       0.00227136     
0.302642       0.628839       0.0023128      
0.308519       0.642606       0.00233807     
0.314395       0.664472       0.00237768     
0.320272       0.684314       0.00241289     
0.326148       0.706121       0.00245126     
0.332025       0.718603       0.00247244     
0.337901       0.74172        0.00251174     
0.343778       0.761034       0.00254489     
0.349654       0.779557       0.00257537     
0.355531       0.8019         0.00261165     
0.361407       0.815794       0.00263414     
0.367284       0.840171       0.00267362     
0.373161       0.861995       0.0027081      
0.379037       0.872868       0.00272533     
0.384914       0.896947       0.00276235     
0.39079        0.911658       0.00278541     
0.396667       0.931764       0.00281598     
0.402543       0.949512       0.0028425      
0.40842        0.976867       0.00288299     
0.414296       0.987358       0.00289903     
0.420173       1.00511        0.00292406     
0.426049       1.01421        0.00293724     
0.431926       1.03968        0.00297388     
0.437803       1.06106        0.00300415     
0.443679       1.07733        0.00302775     
0.449556       1.09437        0.00305093     
0.455432       1.10983        0.00307294     
0.461309       1.13516        0.00310768     
0.467185       1.1424         0.00311751     
0.473062       1.15785        0.00313836     
0.478938       1.1699         0.00315479     
0.484815       1.18834        0.00317938     
0.490691       1.2036         0.00320067     
0.496568       1.22581        0.00322992     
0.502445       1.23345        0.0032397      
0.508321       1.25203        0.00326465     
0.514198       1.26372        0.0032792      
0.520074       1.27719        0.00329657     
0.525951       1.2905         0.00331437     
0.531827       1.30302        0.00332991     
0.537704       1.31383        0.00334353     
0.54358        1.32043        0.00335156     
0.549457       1.33934        0.00337586     
0.555333       1.35271        0.00339257     
0.56121        1.35875        0.00340072     
0.567086       1.37174        0.00341676     
0.572963       1.38326        0.0034323      
0.57884        1.39296        0.00344335     
0.584716       1.40431        0.00345651     
0.590593       1.4148         0.00346949     
0.596469       1.42779        0.0034855      
0.602346       1.43692        0.00349664     
0.608222       1.44324        0.00350516     
0.614099       1.4523         0.00351533     
0.619975       1.46938        0.00353485     
0.625852       1.46558        0.00353157     
0.631728       1.47255        0.00353921     
0.637605       1.4816         0.00355017     
0.643482       1.49013        0.00356099     
0.649358       1.49808        0.00356857     
0.655235       1.49944        0.00357118     
0.661111       1.50701        0.00358006     
0.666988       1.5081         0.00358135     
0.672864       1.52309        0.00359997     
0.678741       1.52633        0.00360415     
0.684617       1.52247        0.00359981     
0.690494       1.53009        0.00360802     
0.69637        1.53776        0.00361755     
0.702247       1.54044        0.00362036     
0.708124       1.54166        0.0036218      
0.714          1.54815        0.00362977     
0.719877       1.54308        0.00362371     
0.725753       1.54484        0.00362551     
0.73163        1.54858        0.00363004     
0.737506       1.55249        0.00363477     
0.743383       1.55307        0.00363565     
0.749259       1.55475        0.00363626     
0.755136       1.55062        0.00363076     
0.761012       1.55583        0.00363861     
0.766889       1.55352        0.00363622     
0.772766       1.55487        0.00363586     
0.778642       1.55437        0.00363549     
0.784519       1.55705        0.00364033     
0.790395       1.5558         0.00363818     
0.796272       1.54757        0.00362794     
0.802148       1.55082        0.00363338     
0.808025       1.55183        0.00363436     
0.813901       1.5428         0.00362327     
0.819778       1.53552        0.00361436     
0.825654       1.53886        0.00361782     
0.831531       1.53836        0.00361805     
0.837408       1.53601        0.00361604     
0.843284       1.5326         0.00361085     
0.849161       1.52211        0.00359913     
0.855037       1.52793        0.00360576     
0.860914       1.52179        0.00359862     
0.86679        1.51861        0.0035944      
0.872667       1.51136        0.00358572     
0.878543       1.50398        0.00357687     
0.88442        1.50338        0.00357676     
0.890296       1.49837        0.00357055     
0.896173       1.49272        0.00356387     
0.90205        1.48056        0.00354874     
0.907926       1.47955        0.00354815     
0.913803       1.47201        0.00353858     
0.919679       1.46706        0.00353309     
0.925556       1.46797        0.00353401     
0.931432       1.4563         0.00352021     
0.937309       1.44807        0.00351024     
0.943185       1.44742        0.00350992     
0.949062       1.44375        0.00350469     
0.954938       1.44           0.00350002     
0.960815       1.42422        0.00348148     
0.966691       1.41652        0.00347113     
0.972568       1.41383        0.00346789     
0.978445       1.40084        0.00345192     
0.984321       1.39359        0.00344371     
0.990198       1.38888        0.0034376      
0.996074       1.38399        0.00343169     
1.00195        1.36581        0.00341015     
1.00783        1.36376        0.00340633     
1.0137         1.36154        0.0034035      
1.01958        1.35193        0.00339164     
1.02546        1.3427         0.00338022     
1.03133        1.33816        0.00337407     
1.03721        1.32654        0.00335918     
1.04309        1.31337        0.00334272     
1.04896        1.30274        0.00332912     
1.05484        1.29791        0.00332397     
1.06072        1.28639        0.00330831     
1.06659        1.28127        0.00330103     
1.07247        1.26746        0.00328361     
1.07835        1.26984        0.00328693     
1.08422        1.25793        0.00327133     
1.0901         1.2452         0.00325513     
1.09598        1.22906        0.00323346     
1.10185        1.22178        0.00322483     
1.10773        1.21495        0.00321461     
1.11361        1.20574        0.00320307     
1.11948        1.19843        0.00319342     
1.12536        1.18369        0.00317438     
1.13123        1.17916        0.00316736     
1.13711        1.1755         0.00316198     
1.14299        1.16194        0.00314456     
1.14886        1.1484         0.0031254      
1.15474        1.13519        0.00310826     
1.16062        1.13354        0.00310493     
1.16649        1.11983        0.00308698     
1.17237        1.10985        0.00307344     
1.17825        1.1048         0.00306601     
1.18412        1.09715        0.00305578     
1.19           1.08365        0.003036       
1.19588        1.07341        0.00302178     
1.20175        1.067          0.0030131      
1.20763        1.05512        0.00299597     
1.21351        1.04521        0.00298166     
1.21938        1.03847        0.00297297     
1.22526        1.02575        0.00295439     
1.23114        1.01932        0.0029454      
1.23701        1.0103         0.00293278     
1.24289        1.00219        0.00292026     
1.24877        0.990429       0.0029033      
1.25464        0.975727       0.00288155     
1.26052        0.973489       0.00287801     
1.2664         0.962989       0.00286263     
1.27227        0.952575       0.00284644     
1.27815        0.942306       0.00283156     
1.28402        0.928216       0.00280995     
1.2899         0.927739       0.00281016     
1.29578        0.919614       0.00279681     
1.30165        0.906119       0.00277656     
1.30753        0.893127       0.00275663     
1.31341        0.886933       0.00274813     
1.31928        0.877352       0.00273193     
1.32516        0.867797       0.00271802     
1.33104        0.855086       0.00269731     
1.33691        0.850985       0.00269103     
1.34279        0.840919       0.00267491     
1.34867        0.829876       0.00265722     
1.35454        0.828012       0.00265393     
1.36042        0.817121       0.00263725     
1.3663         0.810221       0.00262521     
1.37217        0.803321       0.00261422     
1.37805        0.784645       0.00258323     
1.38393        0.782271       0.00257972     
1.3898         0.773592       0.00256505     
1.39568        0.764131       0.00255005     
1.40156        0.754568       0.00253404     
1.40743        0.748578       0.0025238      
1.41331        0.736709       0.00250392     
1.41919        0.734598       0.00250056     
1.42506        0.729349       0.00249085     
1.43094        0.715582       0.00246754     
1.43682        0.704257       0.00244817     
1.44269        0.700863       0.00244192     
1.44857        0.686696       0.00241741     
1.45444        0.682323       0.00241012     
1.46032        0.678885       0.00240328     
1.4662         0.66306        0.00237414     
1.47207        0.661307       0.0023713      
1.47795        0.648681       0.0023492      
1.48383        0.644137       0.00234099     
1.4897         0.635152       0.0023247      
1.49558        0.628779       0.00231316     
1.50146        0.621505       0.00229959     
1.50733        0.615719       0.00228881     
1.51321        0.605756       0.00226987     
1.51909        0.601961       0.00226315     
1.52496        0.593427       0.002247       
1.53084        0.583353       0.00222779     
1.53672        0.578401       0.00221841     
1.54259        0.567783       0.00219733     
1.54847        0.561895       0.00218651     
1.55435        0.559819       0.00218236     
1.56022        0.543083       0.0021492      
1.5661         0.543338       0.0021498      
1.57198        0.531273       0.00212656     
1.57785        0.528619       0.00212097     
1.58373        0.51971        0.00210313     
1.58961        0.512538       0.0020887      
1.59548        0.504463       0.00207197     
1.60136        0.503672       0.00206966     
1.60723        0.492705       0.00204737     
1.61311        0.487617       0.00203662     
1.61899        0.481516       0.00202441     
1.62486        0.479423       0.00201989     
1.63074        0.471731       0.00200292     
1.63662        0.463206       0.00198501     
1.64249        0.455863       0.00196904     
1.64837        0.454698       0.0019669      
1.65425        0.444649       0.00194453     
1.66012        0.440259       0.0019357      
1.666          0.435324       0.00192412     
1.67188        0.430236       0.00191343     
1.67775        0.429428       0.00191145     
1.68363        0.419422       0.00188878     
1.68951        0.411449       0.00187082     
1.69538        0.411985       0.00187204     
1.70126        0.39724        0.00183846     
1.70714        0.394245       0.00183207     
1.71301        0.388706       0.00181846     
1.71889        0.387056       0.00181501     
1.72477        0.379015       0.00179612     
1.73064        0.373612       0.0017824      
1.73652        0.370047       0.00177468     
1.7424         0.365861       0.00176482     
1.74827        0.357659       0.00174465     
1.75415        0.35583        0.00173975     
1.76002        0.350989       0.00172896     
1.7659         0.342523       0.00170716     
1.77178        0.343603       0.00170975     
1.77765        0.33512        0.00168851     
1.78353        0.331513       0.00167931     
1.78941        0.326306       0.00166629     
1.79528        0.320494       0.00165131     
1.80116        0.315458       0.00163855     
1.80704        0.309051       0.00162127     
1.81291        0.307034       0.0016159      
1.81879        0.302474       0.00160421     
1.82467        0.297956       0.00159195     
1.83054        0.292953       0.00157885     
1.83642        0.291158       0.00157411     
1.8423         0.286197       0.00156046     
1.84817        0.279977       0.00154375     
1.85405        0.280207       0.00154382     
1.85993        0.275255       0.00153016     
1.8658         0.267428       0.00150874     
1.87168        0.266696       0.00150683     
1.87756        0.259719       0.00148643     
1.88343        0.259174       0.0014856      
1.88931        0.254035       0.00147032     
1.89519        0.251576       0.00146286     
1.90106        0.249083       0.00145601     
1.90694        0.245102       0.00144396     
1.91282        0.241792       0.00143415     
1.91869        0.238975       0.00142595     
1.92457        0.234619       0.00141293     
1.93044        0.231599       0.00140378     
1.93632        0.225898       0.00138608     
1.9422         0.224358       0.00138157     
1.94807        0.219423       0.00136654     
1.95395        0.218002       0.00136217     
1.95983        0.212897       0.00134596     
1.9657         0.208456       0.00133178     
1.97158        0.208269       0.00133118     
1.97746        0.204295       0.00131812     
1.98333        0.201547       0.00130941     
1.98921        0.19674        0.00129368     
1.99509        0.194196       0.00128536     
2.00096        0.19149        0.00127685     
2.00684        0.190265       0.00127197     
2.01272        0.186572       0.00125987     
2.01859        0.181731       0.00124322     
2.02447        0.180957       0.00124087     
2.03035        0.178183       0.00123099     
2.03622        0.17575        0.00122257     
2.0421         0.172006       0.00120974     
2.04798        0.170976       0.00120594     
2.05385        0.16873        0.00119819     
2.05973        0.164399       0.00118262     
2.06561        0.162553       0.00117585     
2.07148        0.159192       0.00116408     
2.07736        0.157269       0.0011568      
2.08323        0.154266       0.00114559     
2.08911        0.153662       0.00114379     
2.09499        0.152266       0.00113841     
2.10086        0.148157       0.00112246     
2.10674        0.145945       0.00111445     
2.11262        0.144285       0.00110798     
2.11849        0.142269       0.00110009     
2.12437        0.139563       0.00108959     
2.13025        0.137028       0.00107986     
2.13612        0.135428       0.00107349     
2.142          0.134254       0.00106863     
2.14788        0.131157       0.00105618     
2.15375        0.128256       0.00104479     
2.15963        0.126852       0.00103893     
2.16551        0.125924       0.00103499     
2.17138        0.121968       0.00101876     
2.17726        0.120147       0.00101107     
2.18314        0.11848        0.00100418     
2.18901        0.115433       0.000991066    
2.19489        0.115697       0.000992196    
2.20077        0.114055       0.000984993    
2.20664        0.112362       0.000977662    
2.21252        0.111715       0.000974848    
2.2184         0.108669       0.000961557    
2.22427        0.107461       0.000956127    
2.23015        0.104619       0.000943644    
2.23602        0.101846       0.00093076     
2.2419         0.102833       0.000935255    
2.24778        0.0994037      0.000919938    
2.25365        0.0975063      0.000910893    
2.25953        0.0963321      0.000905079    
2.26541        0.094222       0.000895279    
2.27128        0.0945624      0.000897135    
2.27716        0.0916185      0.000882834    
2.28304        0.0888107      0.000869297    
2.28891        0.0897977      0.000873943    
2.29479        0.0890149      0.000870378    
2.30067        0.0858328      0.000854614    
2.30654        0.0838758      0.000844741    
2.31242        0.0837567      0.00084397     
2.3183         0.0832377      0.000841782    
2.32417        0.0820891      0.00083579     
2.33005        0.0796897      0.000823498    
2.33593        0.0772903      0.000810841    
2.3418         0.0773499      0.000811153    
2.34768        0.0761927      0.000805157    
2.35356        0.0757503      0.000802998    
2.35943        0.0752398      0.000800111    
2.36531        0.0717684      0.000781359    
2.37119        0.0715557      0.000780108    
2.37706        0.0696328      0.000769653    
2.38294        0.0700242      0.000771905    
2.38882        0.0682034      0.000761623    
2.39469        0.0658295      0.000748353    
2.40057        0.0657444      0.000748257    
2.40644        0.0637875      0.00073676     
2.41232        0.0630473      0.000732279    
2.4182         0.061235       0.000721782    
2.42407        0.0622985      0.000728019    
2.42995        0.0610223      0.000720427    
2.43583        0.0599162      0.000713972    
2.4417         0.0579422      0.000702429    
2.44758        0.0578656      0.000701759    
2.45346        0.0564703      0.00069315     
2.45933        0.05573        0.00068849     
2.46521        0.0565468      0.00069362     
2.47109        0.0537986      0.000676672    
2.47696        0.0527521      0.000669956    
2.48284        0.0510079      0.000658795    
2.48872        0.0501145      0.000653003    
2.49459        0.0493487      0.00064811     
2.50047        0.0497401      0.000650673    
2.50635        0.0475875      0.000636223    
2.51222        0.0469323      0.00063183     
2.5181         0.0464389      0.000628731    
2.52398        0.0459709      0.000625327    
2.52985        0.0441756      0.000613116    
2.53573        0.0434014      0.000607604    
2.54161        0.0433843      0.000607484    
2.54748        0.0434779      0.000608139    
2.55336        0.0414019      0.000593568    
2.55923        0.0417848      0.000596183    
2.56511        0.0403894      0.000586146    
2.57099        0.0405         0.000587072    
2.57686        0.040483       0.000586825    
2.58274        0.0400405      0.00058361     
2.58862        0.0387898      0.000574425    
2.59449        0.0381687      0.000569809    
2.60037        0.0378624      0.000567646    
2.60625        0.0362118      0.000555143    
2.61212        0.0357693      0.000551612    
2.618          0.0347994      0.000544083    
2.62388        0.035446       0.000549114    
2.62975        0.0348164      0.000544216    
2.63563        0.0334891      0.000533744    
2.64151        0.0323915      0.000524926    
2.64738        0.0321107      0.000522785    
2.65326        0.0325787      0.000526578    
2.65914        0.0304431      0.000508896    
2.66501        0.0310131      0.000513638    
2.67089        0.0301027      0.000506044    
2.67677        0.0287499      0.000494545    
2.68264        0.0297198      0.000502816    
2.68852        0.0276778      0.000485238    
2.6944         0.0276863      0.000485462    
2.70027        0.0287754      0.000494764    
2.70615        0.0264611      0.000474454    
2.71203        0.0271163      0.000480442    
2.7179         0.0258315      0.000468777    
2.72378        0.0264271      0.000474149    
2.72965        0.0254827      0.000465601    
2.73553        0.0253465      0.000464512    
2.74141        0.0241894      0.000453634    
2.74728        0.0243596      0.000455227    
2.75316        0.0241639      0.000453395    
2.75904        0.0230237      0.000442571    
2.76491        0.0236789      0.000448822    
2.77079        0.022828       0.000440686    
2.77667        0.0226664      0.000439123    
2.78254        0.0211944      0.000424627    
2.78842        0.0212029      0.000424712    
2.7943         0.0201479      0.000414012    
2.80017        0.0204287      0.000416887    
2.80605        0.0199692      0.000412173    
2.81193        0.0197735      0.000410325    
2.8178         0.0195778      0.000408291    
2.82368        0.0184632      0.000396328    
2.82956        0.0183696      0.000395322    
2.83543        0.0186845      0.000398876    
2.84131        0.0186504      0.000398331    
2.84719        0.0179017      0.000390255    
2.85306        0.0170849      0.000381248    
2.85894        0.016668       0.000376568    
2.86482        0.0171529      0.000382007    
2.87069        0.0167871      0.000378103    
2.87657        0.0159107      0.000367916    
2.88244        0.0164382      0.000373965    
2.88832        0.0165999      0.000375799    
2.8942         0.0154172      0.000362166    
2.90007        0.0152556      0.000360262    
2.90595        0.0148472      0.000355408    
2.91183        0.0144898      0.000351105    
2.9177         0.0148642      0.000355611    
2.92358        0.0141665      0.000347166    
2.92946        0.0133837      0.000337439    
2.93533        0.0141835      0.000347374    
