p (GeV)        dN/dp          error          
0.00293827     5.95588e-05    2.25111e-05    
0.00881482     0.000833823    8.42287e-05    
0.0146914      0.00229727     0.000139806    
0.0205679      0.00438183     0.000193084    
0.0264444      0.00738529     0.000250668    
0.032321       0.0112056      0.000308764    
0.0381975      0.0153747      0.000361666    
0.0440741      0.0206584      0.000419224    
0.0499506      0.0260783      0.00047101     
0.0558272      0.0319661      0.000521468    
0.0617037      0.0391131      0.000576939    
0.0675803      0.0487361      0.000643854    
0.0734568      0.0566745      0.000694297    
0.0793333      0.0648425      0.000743018    
0.0852099      0.0751973      0.000800066    
0.0910864      0.0863433      0.000857403    
0.096963       0.0971745      0.000909185    
0.10284        0.107385       0.000955938    
0.108716       0.120887       0.00101425     
0.114593       0.13388        0.00106727     
0.120469       0.145868       0.0011139      
0.126346       0.159507       0.00116504     
0.132222       0.176209       0.00122458     
0.138099       0.189814       0.00127041     
0.143975       0.206763       0.00132631     
0.149852       0.224928       0.00138332     
0.155728       0.238346       0.00142408     
0.161605       0.257788       0.00148081     
0.167482       0.277553       0.00153646     
0.173358       0.294348       0.00158259     
0.179235       0.312837       0.00163145     
0.185111       0.331598       0.00167982     
0.190988       0.351848       0.00173065     
0.196864       0.37009        0.00177441     
0.202741       0.391633       0.00182535     
0.208617       0.411066       0.00187023     
0.214494       0.429785       0.00191194     
0.22037        0.454527       0.00196642     
0.226247       0.47448        0.00200954     
0.232123       0.497512       0.0020578      
0.238          0.520348       0.0021039      
0.243877       0.542913       0.00214967     
0.249753       0.566753       0.00219627     
0.25563        0.58668        0.00223412     
0.261506       0.61098        0.00227992     
0.267383       0.63608        0.00232567     
0.273259       0.661103       0.0023724      
0.279136       0.68348        0.00241188     
0.285012       0.709533       0.00245703     
0.290889       0.732727       0.00249714     
0.296765       0.757894       0.00253943     
0.302642       0.783411       0.0025813      
0.308519       0.8015         0.00261092     
0.314395       0.828242       0.00265438     
0.320272       0.850474       0.00268956     
0.326148       0.874808       0.00272899     
0.332025       0.900938       0.0027683      
0.337901       0.924489       0.00280421     
0.343778       0.949359       0.00284133     
0.349654       0.976943       0.0028833      
0.355531       0.998257       0.00291434     
0.361407       1.02348        0.00295165     
0.367284       1.04462        0.00298087     
0.373161       1.07155        0.00301885     
0.379037       1.0861         0.00303962     
0.384914       1.11167        0.00307527     
0.39079        1.14036        0.00311497     
0.396667       1.16201        0.003145       
0.402543       1.18709        0.00317796     
0.40842        1.2079         0.00320638     
0.414296       1.22916        0.00323409     
0.420173       1.25222        0.00326385     
0.426049       1.27461        0.00329448     
0.431926       1.29764        0.00332301     
0.437803       1.31868        0.00335014     
0.443679       1.3408         0.00337672     
0.449556       1.36712        0.00340999     
0.455432       1.38089        0.00342835     
0.461309       1.39664        0.00344769     
0.467185       1.42603        0.00348289     
0.473062       1.44117        0.00350238     
0.478938       1.46527        0.00353067     
0.484815       1.47991        0.00354845     
0.490691       1.49955        0.00357146     
0.496568       1.5198         0.0035969      
0.502445       1.53849        0.00361757     
0.508321       1.55928        0.00364208     
0.514198       1.56823        0.00365269     
0.520074       1.59726        0.00368655     
0.525951       1.60753        0.00369863     
0.531827       1.62528        0.00371825     
0.537704       1.6415         0.00373683     
0.54358        1.65673        0.00375591     
0.549457       1.67125        0.00377094     
0.555333       1.67933        0.00378033     
0.56121        1.70007        0.00380287     
0.567086       1.71346        0.0038182      
0.572963       1.72601        0.00383173     
0.57884        1.74022        0.00384832     
0.584716       1.74648        0.00385372     
0.590593       1.76224        0.00387235     
0.596469       1.77698        0.00388789     
0.602346       1.79104        0.00390402     
0.608222       1.79491        0.00390683     
0.614099       1.80691        0.00392092     
0.619975       1.81443        0.0039281      
0.625852       1.83019        0.00394563     
0.631728       1.83777        0.00395417     
0.637605       1.84517        0.0039623      
0.643482       1.85516        0.0039735      
0.649358       1.86472        0.00398343     
0.655235       1.86691        0.00398678     
0.661111       1.86897        0.00398829     
0.666988       1.88           0.00399881     
0.672864       1.88556        0.00400409     
0.678741       1.89793        0.00401749     
0.684617       1.89953        0.00402081     
0.690494       1.89925        0.00401881     
0.69637        1.90684        0.00402758     
