pT (GeV)       dN/dpt         error          
0.00599114     0              0              
0.0179734      0              0              
0.0299557      0              0              
0.041938       0              0              
0.0539203      1.66913e-06    1.66913e-06    
0.0659025      0              0              
0.0778848      0              0              
0.0898671      0              0              
0.101849       0              0              
0.113832       1.66913e-06    1.66913e-06    
0.125814       0              0              
0.137796       0              0              
0.149779       1.66913e-06    1.66913e-06    
0.161761       1.66913e-06    1.66913e-06    
0.173743       1.66913e-06    1.66913e-06    
0.185725       0              0              
0.197708       0              0              
0.20969        3.33826e-06    2.36051e-06    
0.221672       1.66913e-06    1.66913e-06    
0.233654       1.66913e-06    1.66913e-06    
0.245637       1.66913e-06    1.66913e-06    
0.257619       3.33826e-06    2.36051e-06    
0.269601       0              0              
0.281584       1.66913e-06    1.66913e-06    
0.293566       0              0              
0.305548       1.66913e-06    1.66913e-06    
0.31753        5.00739e-06    2.89102e-06    
0.329513       0              0              
0.341495       1.66913e-06    1.66913e-06    
0.353477       1.66913e-06    1.66913e-06    
0.36546        0              0              
0.377442       1.66913e-06    1.66913e-06    
0.389424       3.33826e-06    2.36051e-06    
0.401406       1.66913e-06    1.66913e-06    
0.413389       1.66913e-06    1.66913e-06    
0.425371       1.66913e-06    1.66913e-06    
0.437353       5.00739e-06    2.89102e-06    
0.449335       0              0              
0.461318       6.67653e-06    3.33826e-06    
0.4733         3.33826e-06    2.36051e-06    
0.485282       3.33826e-06    2.36051e-06    
0.497265       8.34566e-06    3.73229e-06    
0.509247       0              0              
0.521229       3.33826e-06    2.36051e-06    
0.533211       0              0              
0.545194       1.66913e-06    1.66913e-06    
0.557176       1.66913e-06    1.66913e-06    
0.569158       3.33826e-06    2.36051e-06    
0.581141       1.00148e-05    4.08852e-06    
0.593123       3.33826e-06    2.36051e-06    
0.605105       5.00739e-06    2.89102e-06    
0.617087       5.00739e-06    2.89102e-06    
0.62907        1.66913e-06    1.66913e-06    
0.641052       1.66913e-06    1.66913e-06    
0.653034       5.00739e-06    2.89102e-06    
0.665017       5.00739e-06    2.89102e-06    
0.676999       8.34566e-06    3.73229e-06    
0.688981       0              0              
0.700963       1.66913e-06    1.66913e-06    
0.712946       3.33826e-06    2.36051e-06    
0.724928       1.00148e-05    4.08852e-06    
0.73691        3.33826e-06    2.36051e-06    
0.748892       6.67653e-06    3.33826e-06    
0.760875       1.16839e-05    4.41611e-06    
0.772857       1.66913e-06    1.66913e-06    
0.784839       1.66913e-06    1.66913e-06    
0.796822       3.33826e-06    2.36051e-06    
0.808804       3.33826e-06    2.36051e-06    
0.820786       1.16839e-05    4.41611e-06    
0.832768       5.00739e-06    2.89102e-06    
0.844751       5.00739e-06    2.89102e-06    
0.856733       6.67653e-06    3.33826e-06    
0.868715       1.00148e-05    4.08852e-06    
0.880698       5.00739e-06    2.89102e-06    
0.89268        5.00739e-06    2.89102e-06    
0.904662       6.67653e-06    3.33826e-06    
0.916644       3.33826e-06    2.36051e-06    
0.928627       6.67653e-06    3.33826e-06    
0.940609       5.00739e-06    2.89102e-06    
0.952591       1.50222e-05    5.00739e-06    
0.964574       0              0              
0.976556       1.00148e-05    4.08852e-06    
0.988538       6.67653e-06    3.33826e-06    
1.00052        3.33826e-06    2.36051e-06    
1.0125         6.67653e-06    3.33826e-06    
1.02448        0              0              
1.03647        3.33826e-06    2.36051e-06    
1.04845        1.66913e-06    1.66913e-06    
1.06043        6.67653e-06    3.33826e-06    
1.07241        6.67653e-06    3.33826e-06    
1.0844         6.67653e-06    3.33826e-06    
1.09638        1.00148e-05    4.08852e-06    
1.10836        5.00739e-06    2.89102e-06    
1.12034        3.33826e-06    2.36051e-06    
1.13233        6.67653e-06    3.33826e-06    
1.14431        1.16839e-05    4.41611e-06    
1.15629        1.66913e-06    1.66913e-06    
1.16827        8.34566e-06    3.73229e-06    
1.18025        3.33826e-06    2.36051e-06    
1.19224        8.34566e-06    3.73229e-06    
1.20422        1.00148e-05    4.08852e-06    
1.2162         1.66913e-06    1.66913e-06    
1.22818        5.00739e-06    2.89102e-06    
1.24017        6.67653e-06    3.33826e-06    
1.25215        5.00739e-06    2.89102e-06    
1.26413        1.00148e-05    4.08852e-06    
1.27611        1.50222e-05    5.00739e-06    
1.2881         1.00148e-05    4.08852e-06    
1.30008        8.34566e-06    3.73229e-06    
1.31206        1.00148e-05    4.08852e-06    
1.32404        8.34566e-06    3.73229e-06    
1.33602        0              0              
1.34801        5.00739e-06    2.89102e-06    
1.35999        6.67653e-06    3.33826e-06    
1.37197        1.16839e-05    4.41611e-06    
1.38395        1.16839e-05    4.41611e-06    
1.39594        6.67653e-06    3.33826e-06    
1.40792        1.00148e-05    4.08852e-06    
1.4199         1.16839e-05    4.41611e-06    
1.43188        3.33826e-06    2.36051e-06    
1.44386        5.00739e-06    2.89102e-06    
1.45585        5.00739e-06    2.89102e-06    
1.46783        8.34566e-06    3.73229e-06    
1.47981        1.16839e-05    4.41611e-06    
1.49179        1.33531e-05    4.72102e-06    
1.50378        5.00739e-06    2.89102e-06    
1.51576        8.34566e-06    3.73229e-06    
1.52774        5.00739e-06    2.89102e-06    
1.53972        1.83604e-05    5.53588e-06    
1.55171        8.34566e-06    3.73229e-06    
1.56369        8.34566e-06    3.73229e-06    
1.57567        1.16839e-05    4.41611e-06    
1.58765        1.16839e-05    4.41611e-06    
1.59963        6.67653e-06    3.33826e-06    
1.61162        1.00148e-05    4.08852e-06    
1.6236         6.67653e-06    3.33826e-06    
1.63558        5.00739e-06    2.89102e-06    
1.64756        1.16839e-05    4.41611e-06    
1.65955        1.00148e-05    4.08852e-06    
1.67153        5.00739e-06    2.89102e-06    
1.68351        5.00739e-06    2.89102e-06    
1.69549        1.00148e-05    4.08852e-06    
1.70747        5.00739e-06    2.89102e-06    
1.71946        1.33531e-05    4.72102e-06    
1.73144        1.50222e-05    5.00739e-06    
1.74342        3.33826e-06    2.36051e-06    
1.7554         8.34566e-06    3.73229e-06    
