y              dN/dy          error          
-2.994         0              0              
-2.982         0              0              
-2.97          0              0              
-2.958         0              0              
-2.946         0              0              
-2.934         0              0              
-2.922         4.16667e-06    4.16667e-06    
-2.91          0              0              
-2.898         0              0              
-2.886         0              0              
-2.874         0              0              
-2.862         0              0              
-2.85          0              0              
-2.838         0              0              
-2.826         0              0              
-2.814         0              0              
-2.802         4.16667e-06    4.16667e-06    
-2.79          0              0              
-2.778         8.33333e-06    5.89256e-06    
-2.766         4.16667e-06    4.16667e-06    
-2.754         8.33333e-06    5.89256e-06    
-2.742         8.33333e-06    5.89256e-06    
-2.73          4.16667e-06    4.16667e-06    
-2.718         8.33333e-06    5.89256e-06    
-2.706         1.25e-05       7.21688e-06    
-2.694         1.25e-05       7.21688e-06    
-2.682         1.66667e-05    8.33333e-06    
-2.67          1.66667e-05    8.33333e-06    
-2.658         2.91667e-05    1.1024e-05     
-2.646         2.08333e-05    9.31695e-06    
-2.634         1.25e-05       7.21688e-06    
-2.622         2.5e-05        1.02062e-05    
-2.61          6.25e-05       1.61374e-05    
-2.598         3.33333e-05    1.17851e-05    
-2.586         6.66667e-05    1.66667e-05    
-2.574         7.08333e-05    1.71796e-05    
-2.562         5.41667e-05    1.50231e-05    
-2.55          0.0001         2.04124e-05    
-2.538         7.5e-05        1.76777e-05    
-2.526         0.000116667    2.20479e-05    
-2.514         0.000120833    2.24382e-05    
-2.502         0.000179167    2.73226e-05    
-2.49          0.000183333    2.76385e-05    
-2.478         0.000195833    2.85652e-05    
-2.466         0.000291667    3.48608e-05    
-2.454         0.000270833    3.35927e-05    
-2.442         0.000291667    3.48608e-05    
-2.43          0.000370833    3.93082e-05    
-2.418         0.000429167    4.22869e-05    
-2.406         0.000525       4.67706e-05    
-2.394         0.000516667    4.63979e-05    
-2.382         0.000583333    4.93005e-05    
-2.37          0.000691667    5.36835e-05    
-2.358         0.000870833    6.02365e-05    
-2.346         0.0010625      6.65359e-05    
-2.334         0.00101667     6.5085e-05     
-2.322         0.00125        7.21682e-05    
-2.31          0.00121667     7.11995e-05    
-2.298         0.00165417     8.30194e-05    
-2.286         0.00179583     8.65013e-05    
-2.274         0.0018625      8.80922e-05    
-2.262         0.00217917     9.52871e-05    
