y              dN/dy          error          
-0.546         1.2236         0.00225777     
-0.534         1.25796        0.00228841     
-0.522         1.29145        0.00231983     
-0.51          1.32697        0.00235125     
-0.498         1.36538        0.00238527     
-0.486         1.39963        0.00241448     
-0.474         1.44113        0.00245085     
-0.462         1.47412        0.00247852     
-0.45          1.51342        0.00251096     
-0.438         1.54804        0.00254005     
-0.426         1.58308        0.00256815     
-0.414         1.61316        0.00259328     
-0.402         1.65152        0.00262295     
-0.39          1.68849        0.00265272     
-0.378         1.7254         0.00268133     
-0.366         1.7539         0.00270281     
-0.354         1.7904         0.00273149     
-0.342         1.82436        0.00275722     
-0.33          1.85709        0.00278224     
-0.318         1.8863         0.00280335     
-0.306         1.91477        0.0028239      
-0.294         1.95265        0.0028517      
-0.282         1.97477        0.00286892     
-0.27          2.01046        0.0028943      
-0.258         2.03623        0.00291245     
-0.246         2.06416        0.00293314     
-0.234         2.0876         0.00294888     
-0.222         2.1134         0.00296743     
-0.21          2.13612        0.00298393     
-0.198         2.16511        0.00300401     
-0.186         2.1775         0.0030125      
-0.174         2.20443        0.00303082     
-0.162         2.22798        0.0030471      
-0.15          2.24545        0.00305841     
-0.138         2.25831        0.00306797     
-0.126         2.26952        0.00307428     
-0.114         2.28699        0.00308772     
-0.102         2.30128        0.00309758     
-0.09          2.31389        0.00310479     
-0.078         2.31932        0.00310822     
-0.066         2.32995        0.00311639     
-0.054         2.34366        0.0031245      
-0.042         2.34515        0.00312543     
-0.03          2.3443         0.0031251      
-0.018         2.35973        0.0031354      
-0.006         2.35533        0.0031325      
0.006          2.35477        0.00313261     
0.018          2.3572         0.00313406     
0.03           2.35151        0.00313022     
0.042          2.34892        0.00312876     
0.054          2.3363         0.00312037     
0.066          2.32984        0.0031157      
0.078          2.32382        0.00311191     
0.09           2.3118         0.00310254     
0.102          2.3009         0.0030958      
0.114          2.28632        0.00308584     
0.126          2.27764        0.00308077     
0.138          2.25712        0.00306618     
0.15           2.24546        0.00305916     
0.162          2.22431        0.00304328     
0.174          2.20455        0.00303094     
0.186          2.18704        0.00301879     
0.198          2.15729        0.00299867     
0.21           2.13872        0.00298428     
0.222          2.11488        0.00296762     
0.234          2.08847        0.00295        
0.246          2.05833        0.0029288      
0.258          2.03092        0.00290868     
0.27           2.00773        0.00289211     
0.282          1.97913        0.00287211     
0.294          1.94729        0.00284826     
0.306          1.91531        0.00282481     
0.318          1.88482        0.00280232     
0.33           1.85819        0.00278313     
0.342          1.83025        0.00276095     
0.354          1.78655        0.00272792     
0.366          1.75723        0.00270568     
0.378          1.72465        0.00268039     
0.39           1.68723        0.00265203     
0.402          1.65169        0.00262343     
0.414          1.61667        0.00259496     
0.426          1.58205        0.00256744     
0.438          1.54496        0.00253682     
0.45           1.50785        0.00250738     
0.462          1.47722        0.00248095     
0.474          1.43807        0.00244763     
0.486          1.405          0.00242003     
0.498          1.36602        0.00238587     
0.51           1.33079        0.00235471     
0.522          1.29569        0.00232359     
0.534          1.2626         0.00229357     
0.546          1.22224        0.00225621     
0.558          1.18958        0.00222682     
0.57           1.15091        0.0021907      
0.582          1.11885        0.00215946     
0.594          1.08603        0.00212697     
0.606          1.05218        0.00209408     
0.618          1.01332        0.00205444     
0.63           0.978167       0.00201889     
0.642          0.945067       0.00198471     
0.654          0.91475        0.00195171     
0.666          0.888554       0.00192428     
0.678          0.852667       0.00188496     
0.69           0.823108       0.00185194     
0.702          0.792571       0.0018171      
0.714          0.763458       0.00178326     
0.726          0.733471       0.00174815     
0.738          0.703383       0.00171203     
0.75           0.678629       0.00168175     
0.762          0.649604       0.00164514     
0.774          0.622437       0.00161012     
0.786          0.6017         0.00158318     
0.798          0.57455        0.00154703     
0.81           0.545708       0.00150781     
0.822          0.524133       0.00147793     
0.834          0.501021       0.00144476     
0.846          0.476325       0.00140884     
0.858          0.457267       0.00138046     
0.87           0.432929       0.00134294     
0.882          0.416525       0.00131771     
0.894          0.396104       0.00128473     
0.906          0.375713       0.00125099     
0.918          0.358367       0.00122215     
0.93           0.338592       0.00118802     
0.942          0.318604       0.00115212     
0.954          0.30545        0.00112831     
0.966          0.28885        0.00109693     
0.978          0.275146       0.00107062     
0.99           0.260454       0.00104155     
1.002          0.246017       0.00101247     
1.014          0.23145        0.000981847    
1.026          0.219975       0.000957596    
1.038          0.204204       0.000922321    
1.05           0.194162       0.000899097    
1.062          0.183446       0.000874147    
1.074          0.170767       0.000843521    
1.086          0.161721       0.000820692    
1.098          0.151983       0.000795642    
1.11           0.142275       0.000769782    
1.122          0.132538       0.000743075    
1.134          0.123292       0.000716887    
1.146          0.117917       0.000701214    
1.158          0.109696       0.000676032    
1.17           0.102471       0.000653393    
1.182          0.0962333      0.000633132    
1.194          0.0889208      0.000608508    
1.206          0.0832208      0.00058877     
1.218          0.077875       0.00056973     
1.23           0.0720792      0.000547977    
1.242          0.066425       0.000526045    
1.254          0.0619167      0.000507906    
1.266          0.057375       0.000488985    
1.278          0.0536333      0.000472723    
1.29           0.0488458      0.000451197    
1.302          0.0455208      0.000435512    
1.314          0.0424375      0.000420479    
1.326          0.0388042      0.000402179    
1.338          0.0357625      0.000385981    
1.35           0.0333458      0.000372813    
1.362          0.0304667      0.000356276    
1.374          0.0273583      0.000337573    
1.386          0.0247875      0.00032138     
1.398          0.0234833      0.000312761    
1.41           0.0213542      0.000298308    
1.422          0.019325       0.000283729    
1.434          0.0178917      0.00027307     
1.446          0.0158208      0.000256725    
1.458          0.0149333      0.000249421    
1.47           0.0134042      0.000236309    
1.482          0.0123417      0.000226751    
1.494          0.0115792      0.000219636    
1.506          0.0101208      0.000205341    
1.518          0.00926667     0.000196575    
1.53           0.00852917     0.000188506    
1.542          0.00752917     0.000177112    
1.554          0.0068625      0.00016909     
1.566          0.00605417     0.00015882     
1.578          0.0057625      0.000154948    
1.59           0.00514583     0.000146423    
1.602          0.00444583     0.0001361      
1.614          0.00392917     0.000127948    
1.626          0.00356667     0.000121904    
1.638          0.00319583     0.000115543    
1.65           0.0029875      0.000111568    
1.662          0.00281667     0.000108332    
1.674          0.00233333     9.86e-05       
1.686          0.00195833     9.03301e-05    
1.698          0.00186667     8.81907e-05    
1.71           0.00157917     8.11156e-05    
1.722          0.00137917     7.58052e-05    
1.734          0.00131667     7.40677e-05    
1.746          0.00112083     6.8338e-05     
1.758          0.000883333    6.06673e-05    
1.77           0.000816667    5.8333e-05     
1.782          0.000804167    5.78849e-05    
1.794          0.000508333    4.60222e-05    
1.806          0.000604167    5.01731e-05    
