p (GeV)        dN/dp          error          
0.00293827     0.000178676    3.89904e-05    
0.00881482     0.000986975    9.1638e-05     
0.0146914      0.00319916     0.000164982    
0.0205679      0.00543687     0.000215076    
0.0264444      0.00970809     0.000287395    
0.032321       0.0147195      0.000353877    
0.0381975      0.0206499      0.00041931     
0.0440741      0.0270227      0.000479462    
0.0499506      0.0340506      0.000538334    
0.0558272      0.0426696      0.000602581    
0.0617037      0.0515014      0.000661972    
0.0675803      0.0608606      0.000719674    
0.0734568      0.0728149      0.000787123    
0.0793333      0.0822677      0.000836611    
0.0852099      0.0967235      0.000907234    
0.0910864      0.110397       0.000969084    
0.096963       0.125686       0.00103415     
0.10284        0.139844       0.00109095     
0.108716       0.156291       0.00115314     
0.114593       0.174278       0.00121768     
0.120469       0.191635       0.00127755     
0.126346       0.20792        0.00133012     
0.132222       0.226502       0.00138824     
0.138099       0.247297       0.00145075     
0.143975       0.269138       0.00151306     
0.149852       0.288214       0.00156579     
0.155728       0.310889       0.00162638     
0.161605       0.333334       0.00168381     
0.167482       0.354043       0.00173522     
0.173358       0.378275       0.00179441     
0.179235       0.405936       0.00185827     
0.185111       0.427292       0.0019063      
0.190988       0.457437       0.00197308     
0.196864       0.479423       0.00201989     
0.202741       0.509585       0.00208247     
0.208617       0.537314       0.00213813     
0.214494       0.563588       0.00218988     
0.22037        0.588305       0.00223771     
0.226247       0.621249       0.00229981     
0.232123       0.646834       0.00234598     
0.238          0.674852       0.00239634     
0.243877       0.708469       0.00245544     
0.249753       0.737185       0.00250408     
0.25563        0.765373       0.00255193     
0.261506       0.792541       0.0025972      
0.267383       0.828276       0.00265468     
0.273259       0.857851       0.00270093     
0.279136       0.884695       0.00274357     
0.285012       0.916159       0.00279241     
0.290889       0.94422        0.00283322     
0.296765       0.978696       0.00288616     
0.302642       1.00852        0.00292936     
0.308519       1.04652        0.00298423     
0.314395       1.07723        0.00302701     
0.320272       1.10453        0.00306595     
0.326148       1.13315        0.00310485     
0.332025       1.16676        0.00315013     
0.337901       1.20237        0.0031987      
0.343778       1.22877        0.00323386     
0.349654       1.26706        0.00328422     
0.355531       1.30081        0.00332682     
0.361407       1.3253         0.00335741     
0.367284       1.35319        0.00339366     
0.373161       1.39312        0.00344308     
0.379037       1.41833        0.00347307     
0.384914       1.45407        0.00351735     
0.39079        1.48151        0.00355008     
0.396667       1.51242        0.0035869      
0.402543       1.54144        0.00362216     
0.40842        1.57213        0.00365726     
0.414296       1.60387        0.00369534     
0.420173       1.62961        0.00372386     
0.426049       1.65808        0.00375656     
0.431926       1.6866         0.00378885     
0.437803       1.71677        0.00382242     
0.443679       1.75275        0.00386109     
0.449556       1.77358        0.00388358     
0.455432       1.80188        0.00391412     
0.461309       1.82554        0.00394103     
0.467185       1.84877        0.00396524     
0.473062       1.87458        0.00399371     
0.478938       1.90049        0.00402147     
0.484815       1.93131        0.00405307     
0.490691       1.94881        0.00407159     
0.496568       1.97062        0.00409408     
0.502445       1.99839        0.00412281     
0.508321       2.02202        0.00414807     
0.514198       2.04125        0.00416743     
0.520074       2.06163        0.00418896     
0.525951       2.08324        0.00420967     
0.531827       2.10319        0.00423027     
0.537704       2.12207        0.00424903     
0.54358        2.14341        0.00427127     
0.549457       2.16169        0.00428967     
0.555333       2.18912        0.00431611     
0.56121        2.19927        0.00432643     
0.567086       2.2185         0.00434469     
0.572963       2.2389         0.00436407     
0.57884        2.2465         0.00437162     
0.584716       2.28075        0.00440551     
0.590593       2.28405        0.00440754     
0.596469       2.29213        0.00441642     
0.602346       2.31699        0.00444052     
0.608222       2.33025        0.0044527      
0.614099       2.34901        0.00446988     
0.619975       2.35654        0.00447725     
0.625852       2.37338        0.0044937      
0.631728       2.38006        0.00450083     
0.637605       2.39698        0.00451583     
0.643482       2.40269        0.00452241     
0.649358       2.42096        0.0045374      
0.655235       2.43295        0.00455        
0.661111       2.44361        0.00455961     
