p (GeV)        dN/dp          error          
0.00293827     0.000229727    4.42109e-05    
0.00881482     0.0012167      0.000101745    
0.0146914      0.00322468     0.000165639    
0.0205679      0.00587931     0.000223655    
0.0264444      0.00955494     0.000285119    
0.032321       0.0136645      0.00034096     
0.0381975      0.0197905      0.000410325    
0.0440741      0.0262059      0.000472314    
0.0499506      0.0327573      0.000527882    
0.0558272      0.0418528      0.000596668    
0.0617037      0.0518757      0.000664481    
0.0675803      0.0601204      0.000715086    
0.0734568      0.0736487      0.000791522    
0.0793333      0.0846246      0.0008485      
0.0852099      0.0958216      0.000902759    
0.0910864      0.111469       0.000973549    
0.096963       0.126971       0.00103934     
0.10284        0.139861       0.00109115     
0.108716       0.15441        0.00114619     
0.114593       0.172244       0.00121063     
0.120469       0.189457       0.00126927     
0.126346       0.208924       0.0013331      
0.132222       0.228297       0.00139341     
0.138099       0.245289       0.00144436     
0.143975       0.265505       0.00150308     
0.149852       0.290358       0.00157177     
0.155728       0.309731       0.00162296     
0.161605       0.332194       0.00168098     
0.167482       0.357532       0.00174409     
0.173358       0.379202       0.00179591     
0.179235       0.40477        0.00185635     
0.185111       0.430355       0.00191328     
0.190988       0.455642       0.00196952     
0.196864       0.481057       0.00202298     
0.202741       0.507858       0.00207889     
0.208617       0.535578       0.00213479     
0.214494       0.56272        0.0021882      
0.22037        0.59124        0.00224383     
0.226247       0.615813       0.00228845     
0.232123       0.645396       0.00234422     
0.238          0.675712       0.00239716     
0.243877       0.704972       0.00244916     
0.249753       0.732718       0.00249664     
0.25563        0.760923       0.00254463     
0.261506       0.793876       0.00259914     
0.267383       0.827306       0.00265221     
0.273259       0.857936       0.00270162     
0.279136       0.885691       0.00274465     
0.285012       0.919231       0.00279638     
0.290889       0.948083       0.0028401      
0.296765       0.977973       0.00288455     
0.302642       1.00865        0.00292952     
0.308519       1.04622        0.00298322     
0.314395       1.073          0.00302109     
0.320272       1.10231        0.00306202     
0.326148       1.1389         0.0031124      
0.332025       1.17276        0.00315928     
0.337901       1.19799        0.00319261     
0.343778       1.2287         0.00323325     
0.349654       1.259          0.00327325     
0.355531       1.29702        0.00332314     
0.361407       1.31663        0.00334766     
0.367284       1.35594        0.00339639     
0.373161       1.38895        0.0034371      
0.379037       1.41977        0.00347571     
0.384914       1.45012        0.00351251     
0.39079        1.48324        0.00355333     
0.396667       1.50757        0.00358068     
0.402543       1.54276        0.00362336     
0.40842        1.56703        0.00365177     
0.414296       1.59877        0.00368837     
0.420173       1.62856        0.00372209     
