p (GeV)        dN/dp          error          
0.0059225      0              0              
0.0177675      0              0              
0.0296125      0              0              
0.0414575      0              0              
0.0533025      0              0              
0.0651475      0              0              
0.0769925      0              0              
0.0888375      0              0              
0.100682       0              0              
0.112527       0              0              
0.124372       0              0              
0.136217       0              0              
0.148062       0              0              
0.159907       0              0              
0.171753       0              0              
0.183597       0              0              
0.195442       0              0              
0.207287       0              0              
0.219132       0              0              
0.230978       0              0              
0.242822       0              0              
0.254667       0              0              
0.266512       0              0              
0.278357       0              0              
0.290202       0              0              
0.302047       0              0              
0.313892       0              0              
0.325738       0              0              
0.337583       0              0              
0.349428       0              0              
0.361272       0              0              
0.373117       0              0              
0.384962       0              0              
0.396807       0              0              
0.408652       0              0              
0.420497       0              0              
0.432342       0              0              
0.444187       0              0              
0.456033       0              0              
0.467878       0              0              
0.479722       0              0              
0.491567       0              0              
0.503413       0              0              
0.515258       0              0              
0.527103       0              0              
0.538948       0              0              
0.550793       0              0              
0.562638       0              0              
0.574483       0              0              
0.586328       0              0              
0.598172       0              0              
0.610017       0              0              
0.621862       0              0              
0.633707       0              0              
0.645553       0              0              
0.657398       0              0              
0.669243       0              0              
0.681088       0              0              
0.692933       0              0              
0.704778       0              0              
0.716623       0              0              
0.728468       0              0              
0.740313       0              0              
0.752158       0              0              
0.764003       0              0              
0.775848       0              0              
0.787693       0              0              
0.799538       0              0              
0.811383       0              0              
0.823228       0              0              
0.835072       0              0              
0.846917       0              0              
0.858762       0              0              
0.870607       0              0              
0.882452       0              0              
0.894298       0              0              
0.906143       0              0              
0.917988       0              0              
0.929833       0              0              
0.941678       0              0              
0.953523       0              0              
0.965368       0              0              
0.977213       0              0              
0.989058       0              0              
1.0009         0              0              
1.01275        0              0              
1.02459        0              0              
1.03644        0              0              
1.04828        0              0              
1.06013        0              0              
1.07197        0              0              
1.08382        0              0              
1.09566        0              0              
1.10751        0              0              
1.11935        0              0              
1.1312         0              0              
1.14304        0              0              
1.15489        0              0              
1.16673        0              0              
1.17858        0              0              
1.19042        0              0              
1.20227        0              0              
1.21411        4.22119e-06    4.22119e-06    
1.22596        0              0              
1.2378         0              0              
1.24965        0              0              
1.26149        0              0              
1.27334        0              0              
1.28518        0              0              
1.29703        0              0              
1.30887        0              0              
1.32072        0              0              
1.33256        0              0              
1.34441        0              0              
1.35625        0              0              
1.3681         0              0              
1.37994        0              0              
1.39179        0              0              
1.40363        0              0              
1.41548        0              0              
1.42732        0              0              
1.43917        0              0              
1.45101        0              0              
1.46286        0              0              
1.4747         0              0              
1.48655        0              0              
1.49839        0              0              
1.51024        0              0              
1.52208        0              0              
1.53393        0              0              
1.54577        0              0              
1.55762        0              0              
1.56946        0              0              
1.58131        0              0              
1.59315        0              0              
1.605          0              0              
1.61684        0              0              
1.62869        0              0              
1.64053        0              0              
1.65238        0              0              
1.66422        0              0              
1.67607        0              0              
1.68791        0              0              
1.69976        0              0              
1.7116         0              0              
1.72345        0              0              
1.73529        0              0              
1.74714        0              0              
1.75898        0              0              
1.77083        0              0              
1.78267        0              0              
1.79452        0              0              
1.80636        0              0              
1.81821        0              0              
1.83005        0              0              
1.8419         0              0              
1.85374        0              0              
1.86559        0              0              
1.87743        0              0              
1.88928        0              0              
1.90112        0              0              
1.91297        0              0              
1.92481        0              0              
1.93666        0              0              
1.9485         0              0              
1.96035        0              0              
1.97219        0              0              
1.98404        0              0              
1.99588        0              0              
2.00773        0              0              
2.01957        0              0              
2.03142        0              0              
2.04326        0              0              
2.05511        0              0              
2.06695        0              0              
2.0788         0              0              
2.09064        0              0              
2.10249        0              0              
2.11433        0              0              
2.12618        0              0              
2.13802        0              0              
2.14987        0              0              
2.16171        0              0              
2.17356        0              0              
2.1854         0              0              
2.19725        0              0              
2.20909        0              0              
2.22094        0              0              
2.23278        0              0              
2.24463        0              0              
2.25647        0              0              
2.26832        0              0              
2.28016        0              0              
2.29201        0              0              
2.30385        0              0              
2.3157         0              0              
2.32754        0              0              
2.33939        0              0              
2.35123        4.22119e-06    4.22119e-06    
2.36308        0              0              
2.37492        0              0              
2.38677        0              0              
2.39861        0              0              
2.41046        0              0              
2.4223         0              0              
2.43415        0              0              
2.44599        0              0              
2.45784        0              0              
2.46968        0              0              
2.48153        0              0              
2.49337        0              0              
2.50522        0              0              
2.51706        0              0              
2.52891        0              0              
2.54075        0              0              
2.5526         0              0              
2.56444        0              0              
2.57629        0              0              
2.58813        0              0              
2.59998        0              0              
2.61182        0              0              
2.62367        0              0              
2.63551        0              0              
2.64736        0              0              
2.6592         0              0              
2.67105        0              0              
2.68289        0              0              
2.69474        0              0              
2.70658        0              0              
2.71843        0              0              
2.73027        0              0              
2.74212        0              0              
2.75396        0              0              
2.76581        0              0              
2.77765        0              0              
2.7895         0              0              
2.80134        0              0              
2.81319        0              0              
2.82503        0              0              
2.83688        0              0              
2.84872        0              0              
2.86057        0              0              
2.87241        0              0              
2.88426        0              0              
2.8961         0              0              
2.90795        0              0              
2.91979        0              0              
2.93164        0              0              
2.94348        0              0              
2.95533        0              0              
2.96717        0              0              
2.97902        0              0              
2.99086        0              0              
3.00271        0              0              
3.01455        0              0              
3.0264         0              0              
3.03824        0              0              
3.05009        0              0              
3.06193        0              0              
3.07378        0              0              
3.08562        0              0              
3.09747        0              0              
3.10931        0              0              
3.12116        0              0              
3.133          0              0              
3.14485        0              0              
3.15669        0              0              
3.16854        0              0              
3.18038        0              0              
